Session,Hip,PropertyLine1,PropertyLine2,Description,DOB,Color,Sex,Horse Name,Sire,Dam,CoveringSire,LastService,Pregnancy,SoldAs,Purchaser,Price
7,2063,"Wynnstay Sales, Agent V ","","Quantum Theory","","B",Colt,"Quantum Theory","Connect","Athenian Beauty","","","","","MyRacehorse.com",50000
7,2064,"Moreau Bloodstock Int'l Inc., Agent ","","El Tiz","","B",Colt,"El Tiz","Tiznow","Aunt Els","","","","","R.N.A. (19,700)",---
7,2065,"Pope McLean (Crestwood Farm), Agent ","","Gamer","","B",Colt,"Gamer","Twirling Candy","Back Road Bellamy","","","","","X-Men Racing, LLC",90000
7,2066,"Gainesway, Agent LXI ","","Equalizer","","B",Colt,"Equalizer","Empire Maker","Bagatelle Park","","","","","Out",0
7,2067,"Taylor Made Sales Agency, Agent for Town & Country Horse Farms, LLC","","Robbedinthebahamas","","DB/BR",Colt,"Robbedinthebahamas","Violence","Bahama Halo","","","","","Out",0
7,2068,"Woods Edge Farm (Peter O'Callaghan), Agent ","","Magic Monday","","B",Colt,"Magic Monday","Street Sense","Ball and Chain","","","","","Genstar",85000
7,2069,"Lane's End, Agent ","","Melek Alreeh","","B",Colt,"Melek Alreeh","Lemon Drop Kid","Bargain Blitz","","","","","Global Bloodstock",35000
7,2070,"Taylor Made Sales Agency, Agent for Watercress Farm (Fred W. Hertrich III)","","First Frost","","B",Filly,"First Frost","Frosted","Barracks Road","","","","","Tracy Farmer",95000
7,2071,"Claiborne Farm, Agent ","","Happy to Please","","B",Filly,"Happy to Please","Runhappy","Bartoletta","","","","","Ra-Max Farms LLC",25000
7,2072,"Taylor Made Sales Agency, Agent V ","","Vinny Two Cents","","GR/RO",Colt,"Vinny Two Cents","Mohaymen","Bashoosha","","","","","Vortex Racing",70000
7,2073,"Taylor Made Sales Agency, Agent XCIX ","","Monument Man","","GR/RO",Colt,"Monument Man","Declaration of War","Bear Canyon","","","","","New Horizon Farm Inc.",25000
7,2074,"Ledgelands LLC ","","Mytown Myrules","","GR/RO",Filly,"Mytown Myrules","Unified","Bear's Lightning","","","","","Joel Politi",30000
7,2075,"Lane's End, Agent ","","Electric Charge","","B",Colt,"Electric Charge","Honor Code","Beat to Quarters","","","","","Kazakov",15000
7,2076,"Hill 'n' Dale Sales Agency, Agent ","","Dance to the Music","","CH",Filly,"Dance to the Music","Maclean's Music","Beautified","","","","","Walnut Stream Enterprises",40000
7,2077,"Nursery Place, Agent ","","Lemon Drop Kid --- Beautiful Cat","","B",Colt,"","Lemon Drop Kid","Beautiful Cat","","","","","Out",0
7,2078,"Gainesway, Agent for Bonne Chance Farm, LLC ","","Luck Is Fickle","","DB/BR",Filly,"Luck Is Fickle","More Than Ready","Belatrix","","","","","Downstream Racing (Kirk Robison)",75000
7,2079,"Pope McLean (Crestwood Farm), Agent II ","","Bella Astern","","DB/BR",Filly,"Bella Astern","Astern (AUS)","Bella Biondetti","","","","","Omega Farm II",25000
7,2080,"Castle Park Farm LLC (Noel Murphy), Agent III ","","Pec Tacular","","B",Colt,"Pec Tacular","Outwork","Bicolour","","","","","Potrero Stables",5000
7,2081,"Greenfield Farm (B. D. Gibbs Farm LLC), Agent IV ","","Run Blur Run","","B",Filly,"Run Blur Run","Runhappy","Big Happy Blur","","","","","Out",0
7,2082,"Fort Christopher's Thoroughbreds LLC, Agent I ","","Capital Gal","","B",Filly,"Capital Gal","Constitution","Big Thrill","","","","","Out",0
7,2083,"Hunter Valley Farm, Agent ","","Brewhouse","","CH",Filly,"Brewhouse","Tapiture","Bird House","","","","","R.N.A. (47,000)",---
7,2084,"Pope McLean (Crestwood Farm), Agent ","","Beignet","","DB/BR",Filly,"Beignet","Empire Maker","Black Chocolate","","","","","Eclipse Thoroughbred Partners",15000
7,2085,"Moreau Bloodstock Int'l Inc., Agent ","","Barleygirl","","CH",Filly,"Barleygirl","Classic Empire","Blazing Whip","","","","","Keep the Ball Rollin: Clovis Crane, Agent",32000
7,2086,"Denali Stud, Agent III ","","Dare to Fail","","DB/BR",Colt,"Dare to Fail","More Than Ready","Bonita Cat","","","","","Austin Gustafson, Agent for Forge Ahead Stables",40000
7,2087,"Legacy Bloodstock, Agent XXV ","","Bourbon Talking","","DB/BR",Colt,"Bourbon Talking","American Freedom","Bourbon and a Kiss","","","","","R.N.A. (27,000)",---
7,2088,"Baccari Bloodstock, Agent X ","","Practicality","","B",Filly,"Practicality","Practical Joke","Bridles Prayer","","","","","Ben McElroy, Agent",80000
7,2089,"Ledgelands LLC, Agent ","","Zhel Sulu","","DB/BR",Filly,"Zhel Sulu","Exaggerator","Brief Contact","","","","","Nadir Khassanov",10000
7,2090,"Hill 'n' Dale Sales Agency, Agent ","","Donnarumma","","B",Filly,"Donnarumma","Violence","Bubbles and Babies","","","","","Henley Thoroughbreds, LTH",75000
7,2091,"Taylor Made Sales Agency, Agent LXX ","","Standup Comedienne","","B",Filly,"Standup Comedienne","Practical Joke","Bustle","","","","","Marc Tacher",130000
7,2092,"Darby Dan Farm, Agent II ","","Dare the Devil","","DB/BR",Colt,"Dare the Devil","Daredevil","Can't Steal My Joy","","","","","Out",0
7,2093,"Taylor Made Sales Agency, Agent XCII ","","Memphis Cash Queen","","DB/BR",Filly,"Memphis Cash Queen","Classic Empire","Cash Is Queen","","","","","Saturday Racing Stable (Eric Kordsmeier)",50000
7,2094,"Gainesway, Agent X ","","Always Above","","B",Colt,"Always Above","Honor Code","Castilla","","","","","Tropical Racing",32000
7,2095,"Machmer Hall Sales, Agent I ","","Head Start","","B",Filly,"Head Start","Upstart","Casual Cocktail","","","","","Solana Beach Sales",85000
7,2096,"Frankfort Park Farm, Agent ","","Encourage","","DB/BR",Colt,"Encourage","Air Force Blue","Cavanaugh Park (IRE)","","","","","Kenneth McPeek, Agent",50000
7,2097,"Eaton Sales, Agent ","","A Lot to Like","","DB/BR",Filly,"A Lot to Like","Hit It a Bomb","Cedar Summer","","","","","John Ennis, Agent",50000
7,2098,"Gainesway, Agent XXXVI ","","Sophisticated","","DB/BR",Filly,"Sophisticated","Mastery","Ceeme Run Wild","","","","","Pocket Aces Racing, LLC / Marc Wampler, Agent",20000
7,2099,"Timber Town (Mr. & Mrs. T. Wayne Sweezey), Agent VI ","","Frosty Storm","","GR/RO",Colt,"Frosty Storm","Frosted","Celestial Storm (IRE)","","","","","Chapman and Tsujimoto",5000
7,2100,"Taylor Made Sales Agency, Agent XXIV ","","Headlights On","","CH",Colt,"Headlights On","Munnings","Charlote's Star","","","","","R.N.A. (72,000)",---
7,2101,"Lane's End, Agent ","","Mogalu","","DB/BR",Colt,"Mogalu","Twirling Candy","Cherub","","","","","V, C. Corporation",19000
7,2102,"Blackburn Farm (Michael T. Barnett), Agent for Longford Farm ","","Lass Quistmas","","DB/BR",Filly,"Lass Quistmas","Nyquist","Christmas Lass","","","","","R.N.A. (57,000)",---
7,2103,"Pope McLean (Crestwood Farm), Agent for Kendall E. Hansen, M.D. Racing, LLC","","Saver Cat","","B",Filly,"Saver Cat","Runhappy","Cielo Conquistador","","","","","R.N.A. (27,000)",---
7,2104,"Machmer Hall Sales, Agent LV ","","Hidden Connection","","DB/BR",Filly,"Hidden Connection","Connect","C J's Gal","","","","","Mike Pender",40000
7,2105,"Winter Quarter Farm, Agent III ","","Stacias Ruby","","B",Filly,"Stacias Ruby","Honor Code","Classiest Gem","","","","","Victor Dominquez",9000
7,2106,"Elm Tree Farm LLC (Mr. and Mrs. Jody Huckabay), Agent I ","","Dialed a Dame","","B",Colt,"Dialed a Dame","Dialed In","Classydame","","","","","R.N.A. (47,000)",---
7,2107,"Eaton Sales, Agent for Coteau Grove Farms, LLC ","","Mishpachah","","B",Filly,"Mishpachah","Unified","Clear Sailing","","","","","Out",0
7,2108,"Lane's End, Agent ","","Tactical Range","","B",Filly,"Tactical Range","Union Rags","Closing Range","","","","","Double O Racing",21000
7,2109,"Eaton Sales, Agent ","","Shaft's Bullet","","DB/BR",Colt,"Shaft's Bullet","Mineshaft","Comet of Love","","","","","Gary Capuano, Agent",16000
7,2110,"Hunter Valley Farm, Agent ","","Ten Extra","","DB/BR",Colt,"Ten Extra","Tiznow","Confirmation Bias","","","","","Baron Thoroughbreds LLC",57000
7,2111,"Lane's End, Agent ","","St Maarten Girl","","GR/RO",Filly,"St Maarten Girl","Liam's Map","Conquest Babayaga","","","","","Kings Equine",21000
7,2112,"Gainesway, Agent XLIX ","","Point to the Stars","","CH",Colt,"Point to the Stars","Point of Entry","Conquest Brownie","","","","","James Callihoo",5000
7,2113,"Gainesway, Agent LIX ","","Waltham Warrior","","B",Colt,"Waltham Warrior","Violence","Conquest Rebel","","","","","Nick J. Hines, Agent for Slam Dunk Racing",55000
7,2114,"Hill 'n' Dale Sales Agency, Agent ","","Violent Move","","CH",Filly,"Violent Move","Violence","Contrasting","","","","","Chapman and Tsujimoto",3000
7,2115,"Baccari Bloodstock, Agent II ","","Kenji's Empire","","CH",Colt,"Kenji's Empire","Classic Empire","Cool Runner","","","","","Out",0
7,2116,"Denali Stud, Agent XXXVII ","","Bringer of Rain","","B",Colt,"Bringer of Rain","Twirling Candy","Coronation Street","","","","","Out",0
7,2117,"Buck Pond Farm (Douglas S. Arnold), Agent ","","Zartownis","","B",Colt,"Zartownis","Practical Joke","Cosmic Queen","","","","","John M. Gerbas, Jr., Agent",75000
7,2118,"James M. Herbener Jr., Agent VII ","","Happy Soul","","B",Filly,"Happy Soul","Runhappy","Cowgirl Lucky","","","","","Gayla Rankin",50000
7,2119,"Eaton Sales, Agent ","","Ne Hochu","","B",Colt,"Ne Hochu","Awesome Again","Crystal Halo","","","","","Kinga Farm",27000
7,2120,"Hunter Valley Farm, Agent ","","Laughing Lass","","CH",Filly,"Laughing Lass","Practical Joke","Curlins B F F","","","","","Juan Garduno",10000
7,2121,"Lane's End, Agent ","","Perpetuate","","CH",Filly,"Perpetuate","Ghostzapper","Cut in Stone","","","","","Out",0
7,2122,"Legacy Bloodstock, Agent XI ","","Tee Burns","","B",Colt,"Tee Burns","Klimt","Dalis On Stage","","","","","Sam Aguiar",10000
7,2123,"James M. Herbener Jr., Agent IV ","","Out Dancing","","DB/BR",Filly,"Out Dancing","Outwork","Dance Hall Girl","","","","","Alex & JoAnn Lieblong",160000
7,2124,"Darby Dan Farm, Agent VIII ","","Classic Empire --- Dancinginherdreams","","GR/RO",Colt,"","Classic Empire","Dancinginherdreams","","","","","Out",0
7,2125,"Taylor Made Sales Agency, Agent LVI ","","Claudette Heir","","B",Filly,"Claudette Heir","Midnight Storm","Dancing My Way","","","","","Gentry Farms",85000
7,2126,"Machmer Hall Sales, Agent for Machmer Hall I ","","Triple P","","DB/BR",Filly,"Triple P","Classic Empire","Danzig Girl","","","","","Sam Aguiar",20000
7,2127,"Woods Edge Farm (Peter O'Callaghan), Agent ","","Be Like Clint","","B",Colt,"Be Like Clint","Point of Entry","Dark Channel","","","","","X-Men Racing, LLC",80000
7,2128,"Darby Dan Farm, Agent VIII ","","Malibu S S","","B",Colt,"Malibu S S","Malibu Moon","Darling My Darling","","","","","Lauren Carlisle, Agent",100000
7,2129,"Claiborne Farm, Agent ","","Cee Are Em","","B",Filly,"Cee Are Em","Orb","Database","","","","","Robert Slack",25000
7,2130,"Denali Stud, Agent XXXVII ","","High Speed Rail","","DB/BR",Colt,"High Speed Rail","Connect","Deceit","","","","","R.N.A. (80,000)",---
7,2131,"Baccari Bloodstock, Agent XI ","","Go Go Gone","","DB/BR",Colt,"Go Go Gone","Connect","Deherewego","","","","","R.N.A. (65,000)",---
7,2132,"Eaton Sales, Agent ","","Now Is a Breeze","","BLK",Filly,"Now Is a Breeze","Tiznow","Diadura","","","","","R.N.A. (55,000)",---
7,2133,"Summerfield (Francis and Barbara Vanlangendonck), Agent XLIX ","","Platinum Gem","","GR/RO",Filly,"Platinum Gem","Frosted","Diamonds Please","","","","","Golden Rock",16000
7,2134,"Legacy Bloodstock, Agent XXXIII ","","Storm Threat","","DB/BR",Colt,"Storm Threat","Midnight Storm","Dietitian Michelle","","","","","Out",0
7,2135,"Denali Stud, Agent XXXIII ","","Masterful Mistress","","B",Filly,"Masterful Mistress","Mastery","Discreet Senorita","","","","","John and Patrick Moroney",23000
7,2136,"Gainesway, Agent XXIX ","","Azure Coast","","B",Colt,"Azure Coast","Street Sense","Divine Rule","","","","","Kazakov",65000
7,2137,"Gainesway, Agent IV ","","Fishers","","DB/BR",Filly,"Fishers","Classic Empire","Dorothy's Spirit","","","","","Cromwell Bloodstock",132000
7,2138,"Lane's End, Agent ","","Underdressed","","DB/BR",Colt,"Underdressed","Keen Ice","Dressed to Kill","","","","","R.N.A. (17,000)",---
7,2139,"Taylor Made Sales Agency, Agent II ","","Dr Chrome","","B",Colt,"Dr Chrome","California Chrome","Dr. Fager's Gal","","","","","Double O Racing",17000
7,2140,"Denali Stud, Agent XXXIII ","","Smoke and Mirrors","","GR/RO",Filly,"Smoke and Mirrors","Twirling Candy","Dynamic Mizzes K","","","","","Jason Hall, Agent",29000
7,2141,"Eaton Sales, Agent ","","Wired In","","CH",Colt,"Wired In","Dialed In","Eddy Gourmet","","","","","R.N.A. (19,000)",---
7,2142,"Lane's End, Agent ","","Flaco Explosivo","","CH",Colt,"Flaco Explosivo","More Than Ready","Eighth Wonder","","","","","R.N.A. (72,000)",---
7,2143,"Woods Edge Farm (Peter O'Callaghan), Agent ","","Eyokile","","DB/BR",Colt,"Eyokile","Constitution","Elle a Lishous","","","","","GDS Racing Stable",35000
7,2144,"Elm Tree Farm LLC (Mr. and Mrs. Jody Huckabay), Agent VI ","","Bourbon Heist","","B",Colt,"Bourbon Heist","Practical Joke","Elusive One","","","","","McMahon & Hill Bloodstock LLC, Agent",100000
7,2145,"Pope McLean (Crestwood Farm), Agent X ","","Emotional Rescue","","DB/BR",Colt,"Emotional Rescue","Unified","Emotional Storm","","","","","R.N.A. (14,000)",---
7,2146,"Baccari Bloodstock, Agent XIII ","","Surpassing","","DB/BR",Colt,"Surpassing","Classic Empire","Enchante","","","","","Keep the Ball Rollin: Clovis Crane, Agent",60000
7,2147,"Woods Edge Farm (Peter O'Callaghan), Agent ","","Starship Boeing","","B",Filly,"Starship Boeing","American Pharoah","Equation","","","","","Out",0
7,2148,"Eaton Sales, Agent ","","She Ranup the Amex","","DB/BR",Filly,"She Ranup the Amex","Mohaymen","Erica's Melody","","","","","R.N.A. (18,000)",---
7,2149,"Eaton Sales, Agent ","","Tracker Jacker","","DB/BR",Filly,"Tracker Jacker","Flintshire (GB)","Everdeen","","","","","R.N.A. (27,000)",---
7,2150,"Lane's End, Agent ","","Bad Gus","","CH",Colt,"Bad Gus","More Than Ready","Famous (IRE)","","","","","Antonio Sano, Agent",37000
7,2151,"Hill 'n' Dale Sales Agency, Agent ","","Guard of Honour","","B",Colt,"Guard of Honour","Honor Code","Fancy Ribbons","","","","","Out",0
7,2152,"Darby Dan Farm, Agent XIII ","","Cents Ability","","B",Filly,"Cents Ability","Goldencents","Fast City","","","","","Out",0
7,2153,"Sierra Farm ","","Collin's Grey Lady","","GR/RO",Filly,"Collin's Grey Lady","Frosted","Fennica","","","","","R.N.A. (37,000)",---
7,2154,"Lane's End, Agent ","","Tik Tokable","","DB/BR",Colt,"Tik Tokable","Union Rags","Fevered Kiss","","","","","Barry Berkelhammer, Agent",90000
7,2155,"Denali Stud, Agent LII ","","Bombarra Gold","","B",Filly,"Bombarra Gold","Street Sense","Finding Forestry","","","","","Paul Farr",100000
7,2156,"Clarkland Farm, LLC ","","Boogie Down","","B",Colt,"Boogie Down","Blame","Fiscal Policy","","","","","N/V Racing Stables",5000
7,2157,"Machmer Hall Sales, Agent XXX ","","Exaggerator --- Fitzrovia","","GR/RO",Colt,"","Exaggerator","Fitzrovia","","","","","R.N.A. (44,000)",---
7,2158,"Legacy Bloodstock, Agent XXX ","","Flattery's Music","","CH",Filly,"Flattery's Music","Maclean's Music","Flatterywillgetyou","","","","","R.N.A. (45,000)",---
7,2159,"Machmer Hall Sales, Agent for Machmer Hall I ","","Money Room","","DB/BR",Colt,"Money Room","Keen Ice","Fly in for the Win","","","","","Southern Racing",2000
7,2160,"Runnymede Farm, Inc., Agent ","","Just Nails","","DB/BR",Filly,"Just Nails","Twirling Candy","Fly Me to Dubai","","","","","Rosalee C. Davison Revocable Trust",40000
7,2161,"Buck Pond Farm (Douglas S. Arnold), Agent ","","Forty Stripes","","CH",Colt,"Forty Stripes","Munnings","Forty Winds","","","","","R.N.A. (47,000)",---
7,2162,"Lane's End, Agent ","","Feel the Fear","","B",Colt,"Feel the Fear","Honor Code","Fresh Feline","","","","","Austin Gustafson, Agent for Forge Ahead Stables",52000
7,2163,"Taylor Made Sales Agency, Agent CLVIII ","","Magnificent Pearl","","DB/BR",Filly,"Magnificent Pearl","Violence","Full Ransom","","","","","Goodwood Racing XII, LLC",50000
7,2164,"Denali Stud, Agent XXII ","","Al Habash","","GR/RO",Colt,"Al Habash","Arrogate","Funny Moon","","","","","Byron Rogers/Star Bloodstock",100000
7,2165,"Bluewater Sales LLC, Agent X ","","Perfect Day","","CH",Colt,"Perfect Day","Competitive Edge","Galavant","","","","","Out",0
7,2166,"Blackburn Farm (Michael T. Barnett), Agent ","","Awesome Samantha","","DB/BR",Filly,"Awesome Samantha","Awesome Again","Gaylo","","","","","R.N.A. (10,000)",---
7,2167,"Hartwell Farm, Agent II ","","Lady Citadel","","DB/BR",Filly,"Lady Citadel","Honor Code","Getinthereonetime","","","","","Desiree Devries",15000
7,2168,"Denali Stud, Agent LVII ","","Imperial Highness","","DB/BR",Colt,"Imperial Highness","Empire Maker","Giant's Causey","","","","","Out",0
7,2169,"Gainesway, Agent X ","","Anchor Down --- Glad Your Back","","GR/RO",Filly,"","Anchor Down","Glad Your Back","","","","","Mason Springs",17000
7,2170,"Runnymede Farm, Inc., Agent ","","The Club","","CH",Filly,"The Club","Union Rags","Glory","","","","","Walnut Stream Enterprises",170000
7,2171,"Lane's End, Agent ","","Lucago","","CH",Colt,"Lucago","Kantharos","Going to Kukaro","","","","","Alfonso Cammarota",21000
7,2172,"Sierra Farm ","","New Kingman","","B",Colt,"New Kingman","Distorted Humor","Golden Flair","","","","","Out",0
7,2173,"Eaton Sales, Agent ","","Charlottes Way","","DB/BR",Filly,"Charlottes Way","Goldencents","Golden History","","","","","R.N.A. (27,000)",---
7,2174,"Taylor Made Sales Agency, Agent CX ","","Gold Watch","","B",Filly,"Gold Watch","Not This Time","Golden Muscade","","","","","Out",0
7,2175,"Hunter Valley Farm, Agent ","","Double the Gold","","CH",Colt,"Double the Gold","Goldencents","Golden Po","","","","","R.N.A. (18,000)",---
7,2176,"Eaton Sales, Agent ","","Tulip R","","CH",Filly,"Tulip R","Congrats","Goldilocks' Cat","","","","","Bruno DeBerdt, Agent",85000
7,2177,"Denali Stud, Agent XIX ","","Pharaoh's Prophecy","","DB/BR",Colt,"Pharaoh's Prophecy","Pioneerof the Nile","Gold Serenade","","","","","Bigboystoys Racing",47000
7,2178,"Hunter Valley Farm, Agent ","","Klimt's Muse","","CH",Filly,"Klimt's Muse","Klimt","Go Milan Go","","","","","Tommy Humphries",8000
7,2179,"Greenfield Farm (B. D. Gibbs Farm LLC), Agent X ","","Lemon Last","","CH",Colt,"Lemon Last","Lemon Drop Kid","Gottcha Last","","","","","Black Stone Farm",40000
7,2180,"Machmer Hall Sales, Agent LIII ","","West Coast Chrome","","CH",Colt,"West Coast Chrome","California Chrome","Grand Kendra","","","","","Ra-Max Farms LLC",12000
7,2181,"Hunter Valley Farm, Agent ","","Tizquist","","B",Filly,"Tizquist","Nyquist","Gratitude","","","","","Audrey Reightler",5000
7,2182,"Denali Stud, Agent LVIII ","","Hiis Reina","","DB/BR",Filly,"Hiis Reina","Empire Maker","Haas","","","","","Nancy M. Delony",60000
7,2183,"Woods Edge Farm (Peter O'Callaghan), Agent ","","Crispy Gal","","B",Filly,"Crispy Gal","Frosted","Halcyon","","","","","Out",0
7,2184,"Taylor Made Sales Agency, Agent XC ","","Drop Dead Sexy","","GR/RO",Filly,"Drop Dead Sexy","Unified","Half a Notion","","","","","Kevin B Fontenot",15000
7,2185,"Woods Edge Farm (Peter O'Callaghan), Agent ","","Badgerville","","B",Colt,"Badgerville","Gormley","Halo's Surprise","","","","","B S W/ Crow",45000
7,2186,"Lane's End, Agent ","","Quick to Blame","","DB/BR",Colt,"Quick to Blame","Blame","Haraka","","","","","Ben Glass, Agent",65000
7,2187,"Greenfield Farm (B. D. Gibbs Farm LLC), Agent XII ","","Sea to Air","","DB/BR",Colt,"Sea to Air","Air Force Blue","Harbour Vixen","","","","","R.N.A. (22,000)",---
7,2188,"Machmer Hall Sales, Agent for Machmer Hall and D & J Racing I","","Ocho Eighty Eight","","B",Colt,"Ocho Eighty Eight","Malibu Moon","Harper's Song","","","","","R.N.A. (27,000)",---
7,2189,"Hunter Valley Farm, Agent ","","Vintage Girl","","DB/BR",Filly,"Vintage Girl","Midnight Lute","Heat Sweep","","","","","Daniel Pita",27000
7,2190,"Machmer Hall Sales, Agent for Machmer Hall and D & J Racing ","","Girl With a Dream","","CH",Filly,"Girl With a Dream","Practical Joke","Henley","","","","","Green Spring Farm",115000
7,2191,"Summerfield (Francis and Barbara Vanlangendonck), Agent for Stonestreet Bred & Raised","","Maclean's Bella","","B",Filly,"Maclean's Bella","Maclean's Music","Hi Beautiful","","","","","Bruno DeBerdt, Agent",30000
7,2192,"Moreau Bloodstock Int'l Inc., Agent ","","Holiday Connection","","CH",Filly,"Holiday Connection","Connect","Holiday Babe","","","","","Gary Capuano, Agent",25000
7,2193,"Hill 'n' Dale Sales Agency, Agent ","","Gabbysonholiday","","DB/BR",Colt,"Gabbysonholiday","Violence","Holiday Bertie","","","","","Gabby Moore",62000
7,2194,"Hill 'n' Dale Sales Agency, Agent ","","Menagerie","","DB/BR",Filly,"Menagerie","Violence","Holy Flame","","","","","R.N.A. (27,000)",---
7,2195,"Hunter Valley Farm, Agent ","","Our Journey","","DB/BR",Colt,"Our Journey","Bernardini","Home Journey","","","","","GGG Stables",5000
7,2196,"Machmer Hall Sales, Agent XIV ","","Icing","","B",Colt,"Icing","Nyquist","Honey Chile","","","","","Green Springs Farm",85000
7,2197,"Gainesway, Agent III ","","Anchor Down --- Honeycomb Gus","","GR/RO",Filly,"","Anchor Down","Honeycomb Gus","","","","","Q R F",37000
7,2198,"Wynnstay Sales, Agent I ","","Magic Mags","","B",Filly,"Magic Mags","Bernardini","Honolulu","","","","","Team Hanley",145000
7,2199,"Claiborne Farm, Agent ","","Blame Teri","","B",Filly,"Blame Teri","Blame","Hop the Six","","","","","Ra-Max Farms LLC",15000
7,2200,"Lane's End, Agent ","","Jackpot Boy","","B",Colt,"Jackpot Boy","Union Rags","Iconic Spirit","","","","","Kazakov",10000
7,2201,"Taylor Made Sales Agency, Agent V ","","Red Hurricane","","CH",Colt,"Red Hurricane","Not This Time","In a Twinkling","","","","","Eli Diamant",50000
7,2202,"Gainesway, Agent XXXIII ","","Classic Legend","","DB/BR",Colt,"Classic Legend","Classic Empire","Indian Legend","","","","","Gina Fennell",70000
7,2203,"Greenfield Farm (B. D. Gibbs Farm LLC), Agent II ","","Phantom Mac","","DB/BR",Colt,"Phantom Mac","Twirling Candy","Indivar","","","","","Kevin Eikleberry",5000
7,2204,"Hunter Valley Farm, Agent ","","Brotherly Love","","B",Colt,"Brotherly Love","Klimt","Infinite Hope","","","","","M. Hemmingway, Agent",7000
7,2205,"Castle Park Farm LLC (Noel Murphy), Agent VIII ","","Come Alone","","DB/BR",Colt,"Come Alone","Kantharos","In Kelly's Defense","","","","","Carlos Quevedo",6000
7,2206,"Gainesway, Agent XLIX ","","Swing Point","","B",Colt,"Swing Point","Point of Entry","Involuntary","","","","","Margaret O'Toole",45000
7,2207,"James M. Herbener Jr., Agent II ","","Mohaymen --- Island Love Song","","DB/BR",Colt,"","Mohaymen","Island Love Song","","","","","Out",0
7,2208,"Hunter Valley Farm, Agent ","","Connect --- Its About Midnight","","DB/BR",Colt,"","Connect","Its About Midnight","","","","","Kern Thoroughbreds, Agent",52000
7,2209,"Runnymede Farm, Inc., Agent ","","Dowagiac Chief","","B",Colt,"Dowagiac Chief","Cairo Prince","Jahwhol","","","","","Mike McLoughlin",110000
7,2210,"Machmer Hall Sales, Agent XVI ","","Ribot's Valentine","","B",Filly,"Ribot's Valentine","Point of Entry","Jazz Dancer","","","","","Oracle Bloodstock, Agent",15000
7,2211,"Woods Edge Farm (Peter O'Callaghan), Agent ","","Chesterette","","CH",Filly,"Chesterette","Practical Joke","Jenny's So Great","","","","","Julie Davies, Agent",165000
7,2212,"Hill 'n' Dale Sales Agency, Agent ","","Bavarian Spirit","","B",Colt,"Bavarian Spirit","Bayern","J La Tache","","","","","Out",0
7,2213,"Eaton Sales, Agent ","","Matts Fire N Ice","","DB/BR",Colt,"Matts Fire N Ice","Firing Line","Jolly Lolly","","","","","Bill Kroska / Miracle Logistics",40000
7,2214,"Eaton Sales, Agent ","","Cantstealmythunder","","DB/BR",Colt,"Cantstealmythunder","Dialed In","Joyce","","","","","LRE Racing, LLC",100000
7,2215,"Taylor Made Sales Agency, Agent for Watercress Farm (Fred W. Hertrich III)","","Danny's Lil Dana","","B",Colt,"Danny's Lil Dana","Empire Maker","Karoo","","","","","Big Oak Farm",1000
7,2216,"Nursery Place, Agent ","","Big Rojo","","CH",Colt,"Big Rojo","Mastery","Keening","","","","","N/V Racing Stables",3000
7,2217,"Eaton Sales, Agent ","","Flight to the Moon","","CH",Colt,"Flight to the Moon","Malibu Moon","Keiai Tokyo","","","","","Kazakov",16000
7,2218,"Blackburn Farm (Michael T. Barnett), Agent for Longford Farm ","","Cairo Lady","","GR/RO",Filly,"Cairo Lady","Cairo Prince","Keowee Clai","","","","","R.N.A. (27,000)",---
7,2219,"Taylor Made Sales Agency, Agent for Town & Country Horse Farms, LLC","","Unare","","B",Colt,"Unare","California Chrome","Kiss the Lady","","","","","No One Home Bloodstock",5000
7,2220,"Taylor Made Sales Agency, Agent for Watercress Farm (Fred W. Hertrich III)","","Baby Blue Panda","","B",Filly,"Baby Blue Panda","Blame","Kitty Panda","","","","","R.N.A. (20,000)",---
7,2221,"Timber Town (Mr. & Mrs. T. Wayne Sweezey), Agent for Clifton Farm LLC","","Midnight Grind","","DB/BR",Filly,"Midnight Grind","Midnight Storm","La Belle Cat","","","","","Davant Latham, Agent for Bantry Farms",110000
7,2222,"Gainesway, Agent VII ","","Velvet Revolution","","CH",Filly,"Velvet Revolution","Battle of Midway","La Boheme","","","","","Out",0
7,2223,"Castle Park Farm LLC (Noel Murphy), Agent II ","","Dynasty's Gold","","CH",Filly,"Dynasty's Gold","Goldencents","Lady Dynasty","","","","","R.N.A. (25,000)",---
7,2224,"Denali Stud, Agent for Stonestreet Bred & Raised ","","Candy Raid","","DB/BR",Filly,"Candy Raid","Candy Ride (ARG)","Lady Samuri","","","","","Don't Tell My Wife Stables",35000
7,2225,"Lane's End, Agent ","","Censorship","","CH",Filly,"Censorship","Tonalist","La Grange","","","","","Cruzin' Thoroughbreds",10000
7,2226,"Gainesway, Agent XXII ","","La Culpa","","B",Colt,"La Culpa","Blame","La Laja","","","","","Liberty Partners",55000
7,2227,"Gainesway, Agent L ","","King Apollo","","DB/BR",Colt,"King Apollo","Palace Malice","Lalka","","","","","Juan Garcia",25000
7,2228,"Runnymede Farm, Inc., Agent ","","Violence --- La Parisienne","","B",Colt,"","Violence","La Parisienne","","","","","R.N.A. (47,000)",---
7,2229,"Denali Stud, Agent X ","","La Bohemian","","B",Filly,"La Bohemian","Tiznow","La Rambla","","","","","Out",0
