Session,Hip,PropertyLine1,PropertyLine2,Description,DOB,Color,Sex,Horse Name,Sire,Dam,CoveringSire,LastService,Pregnancy,SoldAs,Purchaser,Price
6,1823,"Mill Ridge Sales, Agent I ","","Rest Ashore","","B",Filly,"Rest Ashore","Constitution","Spunderful","","","","","R.N.A. (75,000)",---
6,1824,"Dixiana Farms LLC ","","Audible --- Stargirl","","DB/BR",Filly,"","Audible","Stargirl","","","","","R.N.A. (70,000)",---
6,1825,"Burleson Farms, Agent III ","","Yaupon --- Stormin Hot","","DB/BR",Colt,"","Yaupon","Stormin Hot","","","","","Marc Tacher",130000
6,1826,"Candy Meadows Sales, Agent I ","","Essential Quality --- Stormy Regatta","","CH",Colt,"","Essential Quality","Stormy Regatta","","","","","Out",0
6,1827,"Mill Ridge Sales, Agent I ","","City of Light --- Stormy Welcome","","DB/BR",Filly,"","City of Light","Stormy Welcome","","","","","R.N.A. (340,000)",---
6,1828,"Mill Ridge Sales, Agent for Morgan's Ford Farm ","","Byway","","B",Filly,"Byway","Quality Road","Street Interest","","","","","R.N.A. (145,000)",---
6,1829,"Paramount Sales, Agent LXVIII ","","The Earl of Pearl","","DB/BR",Colt,"The Earl of Pearl","Army Mule","Street Nonsense","","","","","BSW/Crow, Agent",230000
6,1830,"Mill Ridge Sales, Agent XIV ","","Dr. Red","","B",Filly,"Dr. Red","Vekoma","Strip It Down","","","","","Out",0
6,1831,"Vinery Sales, Agent XVI ","","Legit Chick","","CH",Filly,"Legit Chick","Authentic","Strut the Canary","","","","","Bryan Casey, BC Stables V",75000
6,1832,"Hermitage Farm ","","River Ride","","DB/BR",Filly,"River Ride","Not This Time","Sunday Sonnet","","","","","Fred M. Allor",70000
6,1833,"Vinery Sales, Agent LXXXI ","","American Pharoah --- Sunny Skies","","CH",Colt,"","American Pharoah","Sunny Skies","","","","","R.N.A. (95,000)",---
6,1834,"Hidden Brook, Agent for Bonne Chance Farm, LLC ","","Mendelssohn --- Sushi Empire","","B",Filly,"","Mendelssohn","Sushi Empire","","","","","Out",0
6,1835,"Candy Meadows Sales, Agent I ","","McKinzie --- Sustainable","","B",Colt,"","McKinzie","Sustainable","","","","","Red Wings ",110000
6,1836,"Taylor Made Sales Agency, Agent CXLIII ","","Essential Quality --- Sweet Baby Girl","","GR/RO",Filly,"","Essential Quality","Sweet Baby Girl","","","","","Out",0
6,1837,"Warrendale Sales, Agent X ","","Yaupon --- Sweet Meadow Mist","","B",Colt,"","Yaupon","Sweet Meadow Mist","","","","","Bruno DeBerdt & Scanlon Training ",250000
6,1838,"Paramount Sales, Agent XXXII ","","Legal Gambit","","B",Colt,"Legal Gambit","Tiz the Law","Sweet Southern Gal","","","","","BSW/Crow, Agent",140000
6,1839,"Blandford Stud (Padraig Campion), Agent ","","Emozione","","B",Colt,"Emozione","Uncle Mo","Switch","","","","","R.N.A. (30,000)",---
6,1840,"Taylor Made Sales Agency, Agent CLXVII ","","Silver State --- Tanasi","","B",Colt,"","Silver State","Tanasi","","","","","Three Amigos",260000
6,1841,"Vinery Sales, Agent for HREH, Raised at Springhill Equine ","","Audible --- Taperge","","GR/RO",Colt,"","Audible","Taperge","","","","","R.N.A. (25,000)",---
6,1842,"Warrendale Sales, Agent XLIX ","","Vanity","","CH",Filly,"Vanity","Vekoma","Tap Tap Tapping","","","","","D.J. Stable, LLC",140000
6,1843,"Airdrie Stud Raised and Offered ","","Tower of Tripoli","","B    ",Colt,"Tower of Tripoli","Complexity","Tell Me Again","","","","","De Burgh Equine",55000
6,1844,"Taylor Made Sales Agency, Agent XIX ","","Constitution --- Tempers Rising","","B",Colt,"","Constitution","Tempers Rising","","","","","Blandford Bloodstock",185000
6,1845,"Four Star Sales, Agent ","","Game Winner --- The Cat's Reach","","DB/BR",Filly,"","Game Winner","The Cat's Reach","","","","","Saffie Joseph, Jr.",14000
6,1846,"Burleson Farms, Agent XVI ","","Donegal Now","","B",Colt,"Donegal Now","Liam's Map","The Now Crowd","","","","","Jerry Crawford for Donegal Racing",180000
6,1847,"Norevale Farm, Agent ","","Omaha Beach --- Theogony","","CH",Colt,"","Omaha Beach","Theogony","","","","","Arroyo Bloodstock",100000
6,1848,"Dixiana Farms LLC ","","Charlatan --- Tiger Ride","","B    ",Filly,"","Charlatan","Tiger Ride","","","","","deMeric Sales",170000
6,1849,"Blake-Albina Thoroughbred Services LLC, Agent I ","","Constitution --- Tizn'tshebeautiful","","B",Colt,"","Constitution","Tizn'tshebeautiful","","","","","R.N.A. (140,000)",---
6,1850,"Buckland Sales (Zach Madden), Agent V ","","Alghalyah","","B",Filly,"Alghalyah","Omaha Beach","Tizza Temper","","","","","A Al Hamad",40000
6,1851,"Grovendale Sales, Agent VIII ","","Yaupon --- Top Performance","","B",Colt,"","Yaupon","Top Performance","","","","","Four Nine Three Vine",220000
6,1852,"Scott Mallory, Agent XV ","","Mantuga","","B",Colt,"Mantuga","Game Winner","Tortuga Lady","","","","","Out",0
6,1853,"Mulholland Springs, Agent ","","Flatter --- Tosha Talifero","","B",Colt,"","Flatter","Tosha Talifero","","","","","Chase and Natalie",25000
6,1854,"Taylor Made Sales Agency, Agent CXXXV ","","Charlatan --- Tossup","","B    ",Filly,"","Charlatan","Tossup","","","","","Foxwood Partners",105000
6,1855,"Bluegrass Thoroughbred Services Inc., Agent III ","","Lunar Loop","","DB/BR",Filly,"Lunar Loop","Vekoma","Total Control","","","","","Will Walden, Agent for Redeemer Racing",50000
6,1856,"Paramount Sales, Agent LXXII ","","Charlatan --- Truly Gifted","","B",Colt,"","Charlatan","Truly Gifted","","","","","Legion Bldstock, Agt for Icon Racing/Hoolie Racing",350000
6,1857,"St George Sales, Agent XXI ","","Nyquist --- Trustini","","B",Filly,"","Nyquist","Trustini","","","","","Oilers Bloodstock",200000
6,1858,"Grovendale Sales, Agent for WinStar Farm Bred & Raised ","","Charlatan --- Unavenged","","DB/BR",Colt,"","Charlatan","Unavenged","","","","","Out",0
6,1859,"Hidden Brook, Agent XXXIV ","","Hit Zero","","DB/BR",Colt,"Hit Zero","Twirling Candy","Victory Rally","","","","","R.N.A. (95,000)",---
6,1860,"St George Sales, Agent XLIV ","","Practical Purple","","B",Colt,"Practical Purple","Practical Joke","Victress","","","","","Millard R Seldin Revocable Trust",180000
6,1861,"St George Sales, Agent XXIV ","","No Rain No Flowers","","B",Colt,"No Rain No Flowers","Maxfield","Vino d'Oro","","","","","R.N.A. (140,000)",---
6,1862,"Blandford Stud (Padraig Campion), Agent ","","Mackinac","","B",Filly,"Mackinac","Twirling Candy","Violencia","","","","","BBN Racing, LLC",240000
6,1863,"Warrendale Sales, Agent XI ","","Liberty National","","DB/BR",Colt,"Liberty National","Maxfield","Virtuoso","","","","","Kenneth McPeek, Agent",525000
6,1864,"Taylor Made Sales Agency, Agent XVIII ","","McKinzie --- Viva Sheila","","B",Colt,"","McKinzie","Viva Sheila","","","","","Albaugh Family/B.Berkelhammer, Agt, West Pt. TB.",130000
6,1865,"Knockgriffin Farm, Agent ","","Maxfield --- Wajeeha","","DB/BR",Colt,"","Maxfield","Wajeeha","","","","","R.N.A. (95,000)",---
6,1866,"St George Sales, Agent XXXVIII ","","Independence Hall --- Waltzing","","DB/BR",Colt,"","Independence Hall","Waltzing","","","","","Superfine",285000
6,1867,"Warrendale Sales, Agent VIII ","","Hard Spun --- Waverly Place","","DB/BR",Colt,"","Hard Spun","Waverly Place","","","","","R.N.A. (65,000)",---
6,1868,"Indian Creek, Agent for Stonestreet Bred & Raised ","","Irish Chevrolet","","B",Colt,"Irish Chevrolet","Street Sense","Way too Pretty","","","","","Donegal Racing & Albaugh Family",70000
6,1869,"Brookdale, Agent ","","Complexity --- We Love Lucy","","B",Colt,"","Complexity","We Love Lucy","","","","","R.N.A. (250,000)",---
6,1870,"Scott Mallory, Agent for Buena Madera ","","Liam's Map --- Whisper Louise","","DB/BR",Filly,"","Liam's Map","Whisper Louise","","","","","Miacomet Bloodstock",40000
6,1871,"Mulholland Springs, Agent VII ","","Justify --- Whistlinginthedark","","CH",Colt,"","Justify","Whistlinginthedark","","","","","Nova Thoroughbreds",100000
6,1872,"Taylor Made Sales Agency, Agent CXXXIX ","","Essential Quality --- Wholelottashakin","","GR/RO",Filly,"","Essential Quality","Wholelottashakin","","","","","Dorman Bloodstock",60000
6,1873,"Stoneriggs Farm, Agent I ","","Emerging Market","","CH",Colt,"Emerging Market","Candy Ride (ARG)","Wild Empress","","","","","Cayuga Capital",185000
6,1874,"Taylor Made Sales Agency, Agent for Coteau Grove Farms ","","Encore d'Oro","","DB/BR",Filly,"Encore d'Oro","Medaglia d'Oro","Willful Woman","","","","","Out",0
6,1875,"Indian Creek, Agent ","","Nyquist --- Wilson's Creek","","CH",Filly,"","Nyquist","Wilson's Creek","","","","","Saffie Joseph, Jr.",170000
6,1876,"Stone Farm, Agent ","","Hot and Dangerous","","B    ",Filly,"Hot and Dangerous","Blame","Windfall Profit","","","","","Flying Dutchmen",65000
6,1877,"Airdrie Stud Raised and Offered ","","Six String Prince","","B    ",Colt,"Six String Prince","Blame","Windy Lane","","","","","Jeff Mackor, Agent",80000
6,1878,"Indian Creek, Agent ","","Hard Spun --- Winy (CHI)","","DB/BR",Colt,"","Hard Spun","Winy (CHI)","","","","","Colts Neck Stables",110000
6,1879,"Lantern Hill Farm LLC, Agent III ","","Blackwing","","B",Filly,"Blackwing","Authentic","Witez","","","","","Out",0
6,1880,"Vinery Sales, Agent for Haymarket Farm LLC ","","More Than Ready --- Wychwood","","DB/BR",Colt,"","More Than Ready","Wychwood","","","","","R.N.A. (55,000)",---
6,1881,"Airdrie Stud Raised and Offered ","","Complex Union","","B    ",Filly,"Complex Union","Complexity","Yankee Union","","","","","Douglas Scharbauer",450000
6,1882,"ELiTE, Agent ","","Cookie's Run","","B",Filly,"Cookie's Run","Girvin","Yes It's Valid","","","","","Kenneth McPeek, Agent",285000
6,1883,"Scott Mallory, Agent for Determined Stud ","","Lotta Alpha","","B",Filly,"Lotta Alpha","McKinzie","Ygritte","","","","","Main Line & Avalon Stable",300000
6,1884,"Indian Creek, Agent ","","Frenchquarter Note","","B",Colt,"Frenchquarter Note","City of Light","You Make Me Sing","","","","","Greyhound Stable",120000
6,1885,"Taylor Made Sales Agency, Agent XV ","","American Pharoah --- Youvegottopaytopla","","B",Filly,"","American Pharoah","Youvegottopaytopla","","","","","Preferred Equine, Agent / Lindy Farms",40000
6,1886,"Mill Ridge Sales, Agent I ","","Nyquist --- Zusha","","CH",Filly,"","Nyquist","Zusha","","","","","Beaver Bloodstock",190000
6,1887,"Mt. Brilliant Farm, Agent ","","Tapit --- Abingdon","","GR/RO",Filly,"","Tapit","Abingdon","","","","","Rocker O. Ranch",160000
6,1888,"Warrendale Sales, Agent V ","","Wager Me This","","DB/BR",Filly,"Wager Me This","McKinzie","A Bit of Both","","","","","Millard R Seldin Revocable Trust",70000
6,1889,"Airdrie Stud Raised and Offered ","","Cairo Prince --- Adore","","GR/RO",Filly,"","Cairo Prince","Adore","","","","","Dave Portnoy, BSW/Crow, Agent",350000
6,1890,"Stone Farm, Agent ","","Twirling Candy --- Advocating","","B",Colt,"","Twirling Candy","Advocating","","","","","Out",0
6,1891,"Indian Creek, Agent ","","Nyquist --- Altamura","","B",Colt,"","Nyquist","Altamura","","","","","Out",0
6,1892,"Buck Pond Farm (Douglas S. Arnold), Agent ","","McKinzie --- Amalfi Queen","","GR/RO",Filly,"","McKinzie","Amalfi Queen","","","","","Bradley Thoroughbreds  LLC",150000
6,1893,"Hermitage Farm, Agent ","","Lollyzima","","DB/BR",Filly,"Lollyzima","Not This Time","Amazima","","","","","R.N.A. (70,000)",---
6,1894,"Stone Farm, Agent ","","Conciliation","","B",Filly,"Conciliation","Curlin","American Entente","","","","","Out",0
6,1895,"Hidden Brook, Agent XXXIV ","","Maxfield --- American Victory","","DB/BR",Colt,"","Maxfield","American Victory","","","","","Oak Tree Farm",70000
6,1896,"Four Star Sales, Agent ","","Carina's Music","","CH",Filly,"Carina's Music","Maclean's Music","Angel Carina","","","","","R.N.A. (165,000)",---
6,1897,"Warrendale Sales, Agent XX ","","Nyquist --- Annulment","","B",Filly,"","Nyquist","Annulment","","","","","Mustang Farms",80000
6,1898,"Mt. Brilliant Farm, Agent ","","Maclean's Music --- Apologize","","DB/BR",Colt,"","Maclean's Music","Apologize","","","","","Blue Corner",185000
6,1899,"Sue Vacek, Agent ","","Independence Hall --- Arch d'Or","","B    ",Filly,"","Independence Hall","Arch d'Or","","","","","R.N.A. (15,000)",---
6,1900,"Royal Oak Farm (Damian & Braxton Lynch), Agent for Cedar Hill LLC","","Affairwiththeboss","","CH",Filly,"Affairwiththeboss","Street Boss","Argent Affair","","","","","Blandford Bloodstock",90000
6,1901,"Colin Brennan Bloodstock, Agent I ","","Yaupon --- Artisticdifference","","DB/BR",Filly,"","Yaupon","Artisticdifference","","","","","Out",0
6,1902,"ELiTE, Agent ","","Shestallthatsall","","DB/BR",Filly,"Shestallthatsall","Hard Spun","Assateague","","","","","Out",0
6,1903,"Stone Farm ","","Artiste","","B",Filly,"Artiste","Munnings","Assertive","","","","","Out",0
6,1904,"Four Star Sales, Agent for Westbury Stables ","","Munnings --- At Ease (GB)","","CH",Colt,"","Munnings","At Ease (GB)","","","","","Gracie Bloodstock, Agt for Anthony Tate",75000
6,1905,"Indian Creek, Agent for Stonestreet Bred & Raised ","","Alas","","B",Filly,"Alas","Improbable","Athena","","","","","Dr. Himanshu Shukla",280000
6,1906,"Colin Brennan Bloodstock, Agent I ","","Il Divo","","DB/BR",Colt,"Il Divo","Maclean's Music","Backroom","","","","","Crown Investments",90000
6,1907,"Four Star Sales, Agent ","","Dafina","","CH   ",Filly,"Dafina","Mendelssohn","Banker's Buy","","","","","Banks Stable",65000
6,1908,"Vinery Sales, Agent LVIII ","","Vino Rosso --- Barbadolla","","CH",Filly,"","Vino Rosso","Barbadolla","","","","","Out",0
6,1909,"Scott Mallory, Agent XVIII ","","Cearnach","","B",Filly,"Cearnach","Liam's Map","Beguiled","","","","","Nicoma, Agent for ITR",100000
6,1910,"Warrendale Sales, Agent XXV ","","Scotch Mist","","GR/RO",Filly,"Scotch Mist","Volatile","Bella Flor","","","","","Michael Lay",60000
6,1911,"Four Star Sales, Agent ","","Munnings --- Bella Rafaela","","DB/BR",Colt,"","Munnings","Bella Rafaela","","","","","R.N.A. (185,000)",---
6,1912,"Four Star Sales, Agent ","","Take Cover","","GR/RO",Filly,"Take Cover","Volatile","Belleau","","","","","Full of Run Racing & Madaket",240000
6,1913,"Vinery Sales, Agent XXXVI ","","Yaupon --- Better Whisper","","B",Colt,"","Yaupon","Better Whisper","","","","","R.N.A. (135,000)",---
6,1914,"Colin Brennan Bloodstock, Agent I ","","Known Agenda --- Bettyfromtheblock","","GR/RO",Colt,"","Known Agenda","Bettyfromtheblock","","","","","C&K Stables",70000
6,1915,"Warrendale Sales, Agent for WinStar Farm Bred & Raised ","","Psalmist","","DB/BR",Colt,"Psalmist","Audible","Bible","","","","","Out",0
6,1916,"Indian Creek, Agent ","","Maxfield --- Bible Belt","","DB/BR",Colt,"","Maxfield","Bible Belt","","","","","Three Amigos",575000
6,1917,"Four Star Sales, Agent ","","Yaupon --- Big Time","","B",Filly,"","Yaupon","Big Time","","","","","R.N.A. (245,000)",---
6,1918,"Beau Lane Bloodstock, Agent for Beau Lane ","","Maximus Mischief --- Blame It On Dixie","","B",Colt,"","Maximus Mischief","Blame It On Dixie","","","","","JMJ Racing Stable LLC",95000
6,1919,"Bridie Harrison, Agent for Peter E. Blum Thoroughbreds ","","Holly's Holiday","","DB/BR",Filly,"Holly's Holiday","Maxfield","Blast","","","","","Kenneth McPeek, Agent",140000
6,1920,"Four Star Sales, Agent for Westbury Stables ","","Yomnah","","B",Filly,"Yomnah","Maclean's Music","Blue","","","","","R.N.A. (35,000)",---
6,1921,"Anderson Farms, Agent ","","Charlatan --- Blue Curl","","B",Colt,"","Charlatan","Blue Curl","","","","","Pick View",200000
6,1922,"Vinery Sales, Agent for Haymarket Farm LLC ","","Yaupon --- Blue Venus","","B",Colt,"","Yaupon","Blue Venus","","","","","Red Wings ",90000
6,1923,"Grovendale Sales, Agent for WinStar Farm Bred & Raised ","","Bolt d'Oro --- Blue Violet","","B",Colt,"","Bolt d'Oro","Blue Violet","","","","","JAS / Costa ",260000
6,1924,"Vinery Sales, Agent LXXVIII ","","Tiz the Law --- Boca Inc (ARG)","","CH",Filly,"","Tiz the Law","Boca Inc (ARG)","","","","","R.N.A. (50,000)",---
6,1925,"Burleson Farms, Agent III ","","Bolt d'Oro --- Bodaciousness","","B",Filly,"","Bolt d'Oro","Bodaciousness","","","","","Richard Baltas, Agt for Panic Stable LLC",95000
6,1926,"Lisa and Tim Turney, Agent I ","","Natural Shooter","","CH",Colt,"Natural Shooter","Munnings","Bold Strike","","","","","Chad Summers, Agent for AWC Stables",47000
6,1927,"St George Sales, Agent XVIII ","","Survivin'onaprayer","","B",Colt,"Survivin'onaprayer","Connect","Bon Jovi Girl","","","","","Sarah Hamilton",20000
6,1928,"St George Sales, Agent II ","","Tahlequah","","B",Filly,"Tahlequah","Authentic","Bonnie Flag","","","","","Saffie Joseph, Jr.",80000
6,1929,"Sequel New York, Agent IV ","","Need More Cowbell","","B",Filly,"Need More Cowbell","McKinzie","Bonny Bell","","","","","Joel Politi",110000
6,1930,"Bluegrass Thoroughbred Services Inc., Agent II ","","Two Seven O","","B",Colt,"Two Seven O","Dialed In","Boreale","","","","","Legion Bldstk, Agt for Hoolie Racing/Blue Mist",87000
6,1931,"Grovendale Sales, Agent X ","","Tiz the Law --- Bow Bells","","CH",Colt,"","Tiz the Law","Bow Bells","","","","","De Burgh Equine",70000
6,1932,"Royal Oak Farm (Damian & Braxton Lynch), Agent ","","Gun Runner --- Boxwood","","CH",Colt,"","Gun Runner","Boxwood","","","","","Chad Schumer, Agent & KGS",425000
6,1933,"Paramount Sales, Agent LXXXIII ","","Improbable --- Brimstone Hill","","CH",Colt,"","Improbable","Brimstone Hill","","","","","Out",0
6,1934,"Four Star Sales, Agent ","","Flight Worthy","","DB/BR",Filly,"Flight Worthy","Tacitus","Burning Secret","","","","","Main Line & Avalon Stable",225000
6,1935,"Vinery Sales, Agent LXXXVI ","","Warrad","","B",Colt,"Warrad","Practical Joke","Candy Lane","","","","","A Al Hamad",95000
6,1936,"Stone Farm, Agent ","","Munnings --- Cantata","","B    ",Colt,"","Munnings","Cantata","","","","","Shooting Star Sales LLC",70000
6,1937,"Four Star Sales, Agent ","","Army Tank","","CH   ",Colt,"Army Tank","Army Mule","Castinette Dancer","","","","","Down the Stretch",65000
6,1938,"Airdrie Stud Raised and Offered ","","Preservationist --- Casual Cocktail","","B",Colt,"","Preservationist","Casual Cocktail","","","","","Out",0
6,1939,"Blake-Albina Thoroughbred Services LLC, Agent IV ","","Liam's Map --- Catkins","","B",Filly,"","Liam's Map","Catkins","","","","","Doug O'Neill for Del Mar Group ",125000
6,1940,"Scott Mallory, Agent for Determined Stud ","","Market Pundit","","B",Colt,"Market Pundit","Candy Ride (ARG)","Caught Looking","","","","","Mike Ryan, Agent",475000
6,1941,"Airdrie Stud Raised and Offered ","","Upstart --- Cause Libby Knows","","B",Colt,"","Upstart","Cause Libby Knows","","","","","Out",0
6,1942,"Taylor Made Sales Agency, Agent CLIII ","","Uncle Chuck --- Champina","","B",Filly,"","Uncle Chuck","Champina","","","","","S.O.K. Racing / Tareq Moubarak, Agent",150000
6,1943,"Grovendale Sales, Agent III ","","Pushing Through","","CH",Filly,"Pushing Through","Good Magic","Changing Plans","","","","","Joel Politi",200000
6,1944,"Stoneriggs Farm, Agent I ","","Yaupon --- Chestnut Street","","B",Colt,"","Yaupon","Chestnut Street","","","","","Bang Bang",260000
6,1945,"Brookdale, Agent for Jack Swain ","","Complexity --- Choir","","CH",Colt,"","Complexity","Choir","","","","","Enfuego Stables",200000
6,1946,"Blake-Albina Thoroughbred Services LLC, Agent I ","","Boston Camping","","B",Colt,"Boston Camping","Ghostzapper","Choosy","","","","","Kenneth McPeek, Agent",460000
6,1947,"Straight Line Equine Sales, Agent II ","","Authentic --- Claravoyant","","B",Filly,"","Authentic","Claravoyant","","","","","Out",0
6,1948,"Stoneriggs Farm, Agent I ","","Top Gear Guy","","B",Colt,"Top Gear Guy","Constitution","Clarkson","","","","","R.N.A. (145,000)",---
6,1949,"Hidden Brook, Agent I ","","Stay in Tune","","DB/BR",Filly,"Stay in Tune","Hard Spun","Classy Tune","","","","","R.N.A. (140,000)",---
6,1950,"Blake-Albina Thoroughbred Services LLC, Agent I ","","Kinda Clever","","CH",Filly,"Kinda Clever","Flatter","Clever Run","","","","","R.N.A. (120,000)",---
6,1951,"Burleson Farms, Agent VII ","","Monster Cookie","","DB/BR",Colt,"Monster Cookie","Yaupon","Coco Cookies","","","","","John Ballantyne/NBS Stable",300000
6,1952,"Hidden Brook, Agent XXXV ","","Kinzie Girl","","DB/BR",Filly,"Kinzie Girl","McKinzie","Code Warrior","","","","","R.N.A. (150,000)",---
6,1953,"Ashview Farm, Agent ","","Maclean's Music --- Coexistence","","DB/BR",Colt,"","Maclean's Music","Coexistence","","","","","R.N.A. (85,000)",---
6,1954,"St George Sales, Agent XLII ","","Rough House","","CH",Colt,"Rough House","Violence","Colbra","","","","","Out",0
6,1955,"St George Sales, Agent XXI ","","Baytown Dreamer","","CH",Colt,"Baytown Dreamer","Mendelssohn","Colerful Bride","","","","","Baytown Partnerships",5000
6,1956,"Warrendale Sales, Agent for Mesingw Farm ","","Blame Kate","","DB/BR",Filly,"Blame Kate","Blame","Collections Choice","","","","","Rusty Roberts",22000
6,1957,"Blandford Stud (Padraig Campion), Agent ","","Tokala","","DB/BR",Filly,"Tokala","Yaupon","Comforter","","","","","Richard Radigan or Ryan Hanson",100000
6,1958,"Blandford Stud (Padraig Campion), Agent ","","Charlatan --- Conquering","","CH",Colt,"","Charlatan","Conquering","","","","","Quarter Pole Enterprises, LLC",150000
6,1959,"Four Star Sales, Agent for Westbury Stables ","","Street Sense --- Conquest Sweetride","","B",Filly,"","Street Sense","Conquest Sweetride","","","","","A. Albert Bloodstock",40000
6,1960,"Four Star Sales, Agent ","","Wesawtaylorinparis","","DB/BR",Filly,"Wesawtaylorinparis","Nyquist","Convinced","","","","","Bryan Rice",65000
6,1961,"Indian Creek, Agent ","","Not This Time --- Cougarstown","","DB/BR",Filly,"","Not This Time","Cougarstown","","","","","Out",0
6,1962,"Mulholland Springs, Agent II ","","Nanzig","","B",Filly,"Nanzig","Maclean's Music","Count to Eleven","","","","","R.N.A. (70,000)",---
6,1963,"Taylor Made Sales Agency, Agent CLXVII ","","Kuch","","B",Colt,"Kuch","Silver State","Coy Cat","","","","","Tom McCrocklin, Agent",140000
6,1964,"Airdrie Stud Raised and Offered ","","Plagarist","","B",Colt,"Plagarist","Beau Liam","Creative Trick","","","","","JPM Bloodstock, Agent",270000
6,1965,"Airdrie Stud Raised and Offered ","","Get Into It","","B    ",Filly,"Get Into It","Liam's Map","Cry War Eagle","","","","","Val Brinkerhoff",165000
6,1966,"ELiTE, Agent ","","High Anxiety","","CH",Filly,"High Anxiety","Constitution","Curlin's Fox","","","","","Out",0
6,1967,"Buck Pond Farm (Douglas S. Arnold), Agent ","","Caravaggio --- Curlin's Journey","","DB/BR",Colt,"","Caravaggio","Curlin's Journey","","","","","Don't Tell My Wife Stable",50000
6,1968,"Mill Ridge Sales, Agent XII ","","Into Mischief --- Curlism","","B",Filly,"","Into Mischief","Curlism","","","","","R.N.A. (70,000)",---
6,1969,"Four Star Sales, Agent for Westbury Stables ","","Maclean's Music --- Curls for Girls","","CH",Colt,"","Maclean's Music","Curls for Girls","","","","","Al Pike, Agent",110000
6,1970,"Brookdale, Agent for Cuyathy LLC ","","Soaring Angel","","DB/BR",Filly,"Soaring Angel","Knicks Go","Cuyathy","","","","","Out",0
7,1971,"Claiborne Farm, Agent ","","Full Card","","B",Filly,"Full Card","War Front","Danceland","","","","","Lugamo Racing Stables",50000
7,1972,"Gainesway, Agent XXVII ","","Leucadendron","","GR/RO",Filly,"Leucadendron","Maclean's Music","Dance Quietly","","","","","J.S. Company, Limited",115000
7,1973,"Nursery Place, Agent ","","Complexity --- Danessa Again","","CH",Colt,"","Complexity","Danessa Again","","","","","Monique Delk, Agent",190000
7,1974,"Hill 'n' Dale at Xalapa, Agent ","","Laufey","","B    ",Filly,"Laufey","Charlatan","Dark Mission","","","","","R.N.A. (0)",---
7,1975,"Woods Edge Farm, Agent ","","Knickoletta","","DB/BR",Filly,"Knickoletta","Knicks Go","Dazzler","","","","","Genstar LLC",17500
7,1976,"Denali Stud, Agent XXI ","","Baytown Glinda","","CH   ",Filly,"Baytown Glinda","Good Magic","Decor","","","","","Baytown Partnerships",2000
7,1977,"Gainesway, Agent XI ","","Silver State --- Dene Court","","B",Colt,"","Silver State","Dene Court","","","","","Newday Training",75000
7,1978,"Hill 'n' Dale at Xalapa, Agent ","","Thunder Murphy","","DB/BR",Colt,"Thunder Murphy","Bolt d'Oro","Derby Brave","","","","","Blazing Saddles Racing LLC",35000
7,1979,"KatieRich Farms ","","Ghostzapper --- Desert Rose Drive","","CH",Colt,"","Ghostzapper","Desert Rose Drive","","","","","Juan Garduno",30000
7,1980,"Lane's End, Agent ","","Handleman","","B",Colt,"Handleman","Maximus Mischief","Diane's Ready","","","","","R.N.A. (65,000)",---
7,1981,"Hill 'n' Dale at Xalapa, Agent ","","Munnings --- Distracting","","CH   ",Colt,"","Munnings","Distracting","","","","","R.N.A. (70,000)",---
7,1982,"Taylor Made Sales Agency, Agent CLXV ","","Volatile --- Divina Carina","","GR/RO",Colt,"","Volatile","Divina Carina","","","","","Gary Mattola",40000
7,1983,"Gainesway, Agent XLII ","","Divine Celina","","DB/BR",Filly,"Divine Celina","Street Sense","Divine Praises","","","","","R.N.A. (42,000)",---
7,1984,"Lane's End, Agent ","","Misty Money","","CH",Filly,"Misty Money","Munnings","Don't Rush","","","","","Lea Farms LLC",40000
7,1985,"Woods Edge Farm, Agent ","","Vino Rosso --- Double Doink","","CH",Filly,"","Vino Rosso","Double Doink","","","","","Eddie Kenneally, Agent",40000
7,1986,"Taylor Made Sales Agency, Agent CII ","","Maxfield --- Dreamalildreamofu","","B",Filly,"","Maxfield","Dreamalildreamofu","","","","","Marc Tacher",105000
7,1987,"Machmer Hall Sales, Agent XVII ","","Rock Your World --- Duchess of Sussex","","DB/BR",Filly,"","Rock Your World","Duchess of Sussex","","","","","Hernandez Stables Inc",25000
7,1988,"Taylor Made Sales Agency, Agent for WinStar Farm Bred & Raised ","","Tom's Cruising","","B",Colt,"Tom's Cruising","Tom's d'Etat","Dynazaper","","","","","Dare To Dream Stable Management LLC",42000
7,1989,"Legacy Bloodstock, Agent XXIII ","","Volatile --- Eagle Island","","DB/BR",Colt,"","Volatile","Eagle Island","","","","","Lehigh Bloodstock",95000
7,1990,"Taylor Made Sales Agency, Agent VIII ","","Trapped","","DB/BR",Filly,"Trapped","Tacitus","East Coast Swing","","","","","David Goldman",40000
7,1991,"Pope McLean (Crestwood Farm), Agent XI ","","Audible --- Easter Rising","","B",Colt,"","Audible","Easter Rising","","","","","R.N.A. (45,000)",---
7,1992,"Lane's End, Agent ","","Maclean's Music --- Easy Silence","","B",Colt,"","Maclean's Music","Easy Silence","","","","","Jeffrey Bloom, Agent & Tom McCrocklin",35000
7,1993,"Paramount Sales, Agent XII ","","Omaha Beach --- Eden Prairie","","B",Colt,"","Omaha Beach","Eden Prairie","","","","","Doug O'Neill for Run Fast Racing LLC",120000
