Session,Hip,PropertyLine1,PropertyLine2,Description,DOB,Color,Sex,Horse Name,Sire,Dam,CoveringSire,LastService,Pregnancy,SoldAs,Purchaser,Price
8,2360,"Upson Downs Farm, Agent ","","Dream On Gorgeous","","DB/BR",Filly,"Dream On Gorgeous","Temple City","Quick Praise","","","","","R.N.A. (2,000)",---
8,2361,"Dromoland Farm Inc. (Gerry Dilger), Agent IX ","","Egyptian Nights","","GR/RO",Filly,"Egyptian Nights","Cairo Prince","Quite a Knightmare","","","","","R.N.A. (34,000)",---
8,2362,"Taylor Made Sales Agency, Agent CXXXIII ","","Abarrio Forever","","B",Filly,"Abarrio Forever","Congrats","Rap Queen","","","","","Thoroughbred Champions Training Center",9000
8,2363,"South Point Sales Agency, Agent XXXI ","","Redemption Day","","DB/BR",Filly,"Redemption Day","Quality Road","Rare Event","","","","","Maverick Racing",180000
8,2364,"Hidden Brook, Agent I ","","Lady Sunset","","B",Filly,"Lady Sunset","Sky Mesa","Raucous Lady","","","","","Juan Garcia",12000
8,2365,"Tarleton Farm, Agent ","","Fed Policy","","DB/BR",Filly,"Fed Policy","Fed Biz","Re Entry","","","","","David Goldman",30000
8,2366,"St. George Sales, Agent XXXIV ","","Finally","","B",Colt,"Finally","Carpe Diem","Refinement","","","","","R.N.A. (40,000)",---
8,2367,"Upson Downs Farm, Agent ","","Formula","","CH",Filly,"Formula","Algorithms","Rich Find","","","","","Out",0
8,2368,"Hinkle Farms ","","Marie","","B",Filly,"Marie","Blame","Roman Invader","","","","","Valle Las Palmas/Jose Zulaica",15000
8,2369,"Woodford Thoroughbreds, Agent XIII ","","Seize the Crown","","CH",Filly,"Seize the Crown","Carpe Diem","Royale Michele","","","","","Mojo Racing Partners",12000
8,2370,"Dromoland Farm Inc. (Gerry Dilger), Agent X ","","Danceformunny","","B",Filly,"Danceformunny","Munnings","Royal Song Dancer","","","","","Abbondanza Racing, LLC",50000
8,2371,"James B. Keogh (Grovendale), Agent XXII ","","Trust Me Now","","B",Colt,"Trust Me Now","Tiznow","Rubies Are Red","","","","","Ortiz Training Stables",8000
8,2372,"Taylor Made Sales Agency, Agent XXX ","","Inaceptable","","DB/BR",Colt,"Inaceptable","Animal Kingdom","Rumbaua","","","","","Grassroots Training & Sales",28000
8,2373,"Stone Farm ","","Express Boy","","B",Colt,"Express Boy","Orb","Ruthville","","","","","Ogma Investments, LLC",40000
8,2374,"Taylor Made Sales Agency, Agent CXLVI ","","Small Reason","","B",Colt,"Small Reason","Constitution","Salute Regina","","","","","Andry Blanco and Luis Quercia",20000
8,2375,"James B. Keogh (Grovendale), Agent IV ","","Stanchion","","B",Filly,"Stanchion","Tale of the Cat","Sandsarita","","","","","R.N.A. (22,000)",---
8,2376,"Four Star Sales, Agent ","","Prairie Moppins","","GR/RO",Filly,"Prairie Moppins","Creative Cause","Saratta","","","","","Crispin De Moubray Sarl",22000
8,2377,"South Point Sales Agency, Agent XVIII ","","Silver Cristal","","GR/RO",Filly,"Silver Cristal","The Factor","Sayedah (IRE)","","","","","Brookdale Farm",40000
8,2378,"Stonehaven Steadings ","","Scoot the Moon","","DB/BR",Filly,"Scoot the Moon","Malibu Moon","Scooter Bird","","","","","Mike Caraman, Agent for M. H. Walker",65000
8,2379,"Paramount Sales, Agent VII ","","Dancing Til Dusk","","B",Filly,"Dancing Til Dusk","Noble Mission (GB)","Screen Giant","","","","","R.N.A. (19,000)",---
8,2380,"Indian Creek, Agent ","","Rollinginthegrass","","B",Filly,"Rollinginthegrass","Mineshaft","Seagrass","","","","","Les Wagner",50000
8,2381,"Mill Ridge Sales, Agent ","","Ahead of Time Kid","","DB/BR",Colt,"Ahead of Time Kid","Lemon Drop Kid","Seasoned","","","","","Anita Anderson",30000
8,2382,"Vinery Sales, Agent XXXI ","","Little Rachel","","DB/BR",Filly,"Little Rachel","Tapiture","Second Opinion","","","","","Juan Garcia",27000
8,2383,"Cara Bloodstock, Agent for Saintsbury Farms Inc. (Christine & Jay Hayden)","","Gea","","CH",Filly,"Gea","Animal Kingdom","Seek a Star","","","","","R.N.A. (9,000)",---
8,2384,"Taylor Made Sales Agency, Agent CXLI ","","Stick Figure","","B",Colt,"Stick Figure","Tiznow","Senses of Emirates","","","","","Trade Winds Farm",90000
8,2385,"Four Star Sales, Agent ","","Thissmytime","","B",Filly,"Thissmytime","Carpe Diem","Seraphic Too","","","","","R.N.A. (95,000)",---
8,2386,"Paramount Sales, Agent III ","","Fred Biz","","DB/BR",Colt,"Fred Biz","Fed Biz","Seriously","","","","","Mr. and Mrs. J. S. Moss",200000
8,2387,"Richwood South LLC (E. J. Sipus, Jr.), Agent ","","Matson","","CH",Colt,"Matson","Congrats","Shade Dance","","","","","R.N.A. (95,000)",---
8,2388,"St. George Sales, Agent XX ","","Woodland's Lioness","","CH",Filly,"Woodland's Lioness","Animal Kingdom","Shadow Cast","","","","","Out",0
8,2389,"VanMeter-Gentry Sales, Agent XXIII ","","Shanghai Bobby --- Shadowlan","","DB/BR",Filly,"","Shanghai Bobby","Shadowlan","","","","","R.N.A. (47,000)",---
8,2390,"Cara Bloodstock (Bernard McCormack), Agent VII ","","Wicked Title","","CH",Filly,"Wicked Title","Wicked Strong","Shesacurlinmytoes","","","","","Valentine Jimenez",17000
8,2391,"Dromoland Farm Inc. (Gerry Dilger), Agent XXII ","","Rough Love","","DB/BR",Filly,"Rough Love","Violence","She's a Wow","","","","","Out",0
8,2392,"Brookdale Sales, Agent ","","Little Steph","","CH",Filly,"Little Steph","Palace Malice","She's Behaving","","","","","Juan Garcia",47000
8,2393,"Brookdale Sales, Agent for Keith and Rachel McClelland ","","Born to Reign","","B",Filly,"Born to Reign","Mucho Macho Man","She's Ordained","","","","","Chris Carpenter",12000
8,2394,"Four Star Sales, Agent ","","Rough Stuff","","B",Filly,"Rough Stuff","Jimmy Creed","She's Roughin It","","","","","Brickcity Thoroughbreds",170000
8,2395,"Brereton C. Jones/Airdrie Stud Inc., Agent ","","Night Time","","CH",Colt,"Night Time","Majesticperfection","Silent Joy","","","","","Dale Romans, Agent",210000
8,2396,"Dromoland Farm Inc. (Gerry Dilger), Agent VIII ","","Shanghai Keely","","DB/BR",Filly,"Shanghai Keely","Shanghai Bobby","Silentlea","","","","","James R. Hood",40000
8,2397,"Hidden Brook, Agent XVII ","","Clifton Park","","DB/BR",Colt,"Clifton Park","Awesome Again","Sister in Arms","","","","","Trade Winds Farm",75000
8,2398,"Woodford Thoroughbreds, Agent XXIV ","","Nothingbutflowers","","B",Filly,"Nothingbutflowers","Violence","Sky Mystic","","","","","R.N.A. (32,000)",---
8,2399,"Property of Beau Lane Bloodstock ","","Winner Champ","","DB/BR",Colt,"Winner Champ","Macho Uno","Slant of Light","","","","","Grand Oaks",37000
8,2400,"Anderson Farms, Agent ","","Animal Krackers","","DB/BR",Colt,"Animal Krackers","Animal Kingdom","Smart Believer","","","","","R.N.A. (27,000)",---
8,2401,"VanMeter-Gentry Sales, Agent II ","","Surprise Factor","","GR/RO",Colt,"Surprise Factor","The Factor","Smarty Deb","","","","","Partner Stable LLC",35000
8,2402,"James M. Herbener Jr., Agent V ","","Rose Grey","","GR/RO",Filly,"Rose Grey","The Factor","Smitten","","","","","Cromwell Bloodstock",75000
8,2403,"Glennwood Farm Inc., Agent ","","Talako","","B",Colt,"Talako","Karakontie (JPN)","Sobinka (IRE)","","","","","R.N.A. (37,000)",---
8,2404,"Dromoland Farm Inc. (Gerry Dilger), Agent X ","","Joint and Several","","B",Colt,"Joint and Several","Maclean's Music","Song of My Heart","","","","","Mike Ryan, Agent",210000
8,2405,"Beau Lane Bloodstock, Agent IV ","","Zydeco Mama","","CH",Filly,"Zydeco Mama","Hard Spun","Song of Solomon","","","","","Big Chief Racing LLC",90000
8,2406,"Hidden Brook, Agent XIV ","","Amalfi Sunrise","","DB/BR",Filly,"Amalfi Sunrise","Constitution","Soot Z","","","","","Royal Colors Racing, LLC",40000
8,2407,"Hinkle Farms ","","Kinzea Stone","","B",Colt,"Kinzea Stone","Lea","So Sharp","","","","","R.N.A. (95,000)",---
8,2408,"Ashview Farm (Bryan Lyster & Gray Lyster), Agent ","","Venetian Harbor","","B",Filly,"Venetian Harbor","Munnings","Sounds of the City","","","","","Jesse Hoppel, Agent",110000
8,2409,"Warrendale Sales, Agent for Sandra Sexton and Silver Fern Farm","","Kelly's a Gem","","B",Filly,"Kelly's a Gem","Gemologist","Southern Flu","","","","","Ike and Dawn Thrash",20000
8,2410,"Glennwood Farm Inc., Agent ","","Clarkson","","B",Filly,"Clarkson","Tiznow","Southern Strike","","","","","Justin Casse, Agent",230000
8,2411,"Taylor Made Sales Agency, Agent LXXXII ","","Tommy Lee Bars","","CH",Colt,"Tommy Lee Bars","Tonalist","So Very Happy","","","","","Polushkina Olga",85000
8,2412,"Indian Creek, Agent ","","Rahaal","","B",Colt,"Rahaal","Bodemeister","Spanish Gold","","","","","Sheikh Rashed Bin Humaid Al Nuaimi",130000
8,2413,"St. George Sales, Agent XXVIII ","","Fifth Season","","B",Colt,"Fifth Season","Palace Malice","Sparkling Style","","","","","Ron Fleischman, Agent for Uphill Stable",55000
8,2414,"Warrendale Sales, Agent XL ","","Recall","","B",Colt,"Recall","Constitution","Spherical","","","","","North American Thoroughbred Horse",95000
8,2415,"Paramount Sales, Agent VIII ","","Free","","CH",Filly,"Free","Shackleford","Splendid Honor","","","","","Thomas Haughey for PTK LLC",100000
8,2416,"Hinkle Farms ","","Temple City --- Spring Breeze","","DB/BR",Colt,"","Temple City","Spring Breeze","","","","","Out",0
8,2417,"Indian Creek, Agent ","","Panorama Star","","CH",Colt,"Panorama Star","Data Link","Spring Heather (IRE)","","","","","Nick Palmer, Agent",17000
8,2418,"Warrendale Sales, Agent XXIX ","","Barkin","","CH",Filly,"Barkin","Animal Kingdom","St. Malo's Gate","","","","","R.N.A. (27,000)",---
8,2419,"Sally Thomas, Agent I ","","Kentucky Mangchi","","CH",Colt,"Kentucky Mangchi","Verrazano","Strange Romance","","","","","K.O.I.D. Co., Ltd.",40000
8,2420,"Mill Ridge Sales, Agent ","","Super Excellent","","CH",Colt,"Super Excellent","First Samurai","Strike It Up","","","","","Slate Mills Stable",45000
8,2421,"VanMeter-Gentry Sales, Agent XII ","","Ella Brilla","","CH",Filly,"Ella Brilla","Kitten's Joy","Stylish Ways","","","","","R.N.A. (27,000)",---
8,2422,"South Point Sales Agency, Agent II ","","Niles Channel","","B",Colt,"Niles Channel","Shackleford","Sugar Babe","","","","","Trade Winds Farm",80000
8,2423,"James B. Keogh (Grovendale), Agent XXX ","","San Destin","","DB/BR",Filly,"San Destin","Commissioner","Summer Humor","","","","","Barry Conrad",65000
8,2424,"VanMeter-Gentry Sales, Agent XLV ","","Tapitution","","CH",Colt,"Tapitution","Constitution","Summerly","","","","","Eisaman Equine",200000
8,2425,"Vinery Sales, Agent for Spendthrift Farm LLC ","","Funnybet","","DB/BR",Filly,"Funnybet","Palace","Summer of Fun","","","","","Dale Romans, Agent",40000
8,2426,"Bridie Harrison, Agent for Peter E. Blum Thoroughbreds ","","Daylight","","GR/RO",Colt,"Daylight","Speightstown","Sundown","","","","","Out",0
8,2427,"Taylor Made Sales Agency, Agent CXLI ","","Helga Shmelga","","DB/BR",Filly,"Helga Shmelga","Street Boss","Sunlight Sonata","","","","","Out",0
8,2428,"St. George Sales, Agent XII ","","Van Daelen","","B",Colt,"Van Daelen","Carpe Diem","Superhalf","","","","","Eric Antonio Delvalle",32000
8,2429,"Ballysax Bloodstock, Agent VII ","","Classy Kingdom","","DB/BR",Filly,"Classy Kingdom","Animal Kingdom","Super Phoebe","","","","","Tolo Thoroughbreds",40000
8,2430,"South Point Sales Agency, Agent XII ","","Pine Street","","B",Colt,"Pine Street","Street Boss","Suzenshine","","","","","Southern Racing",3000
8,2431,"James M. Herbener Jr., Agent VIII ","","Wild Music","","B",Colt,"Wild Music","Palace","Sweet Problem","","","","","Showtime Bloodstock",105000
8,2432,"Ballysax Bloodstock, Agent XV ","","Happy Thought","","B",Filly,"Happy Thought","Kitten's Joy","Swift Sword","","","","","Glen Hill Farm",10000
8,2433,"Winchester Equine (William Snowden), Agent ","","Talkin Malice","","B",Colt,"Talkin Malice","Palace Malice","Talkin Bout","","","","","R.N.A. (45,000)",---
8,2434,"Kingswood Farm, Agent VI ","","Rocking Redhead","","CH",Filly,"Rocking Redhead","Hard Spun","Tangelo","","","","","Red Wings",50000
8,2435,"Oxmoor Sales, LLC ","","Hawk of War","","B",Colt,"Hawk of War","Declaration of War","Tashawak (IRE)","","","","","R.N.A. (52,000)",---
8,2436,"Vinery Sales, Agent for Spendthrift Farm LLC ","","Win the Game","","DB/BR",Filly,"Win the Game","Temple City","Teamgeist (ARG)","","","","","Gayle Van Leer, Agent",80000
8,2437,"Woodford Thoroughbreds, Agent LIV ","","Pronouncement","","CH",Filly,"Pronouncement","Declaration of War","Terrific Tiffany","","","","","BBA Ireland",115000
8,2438,"Four Star Sales, Agent ","","Champers","","GR/RO",Colt,"Champers","Cairo Prince","Thanksforthelemons","","","","","Tim McCanna",17000
8,2439,"Ballysax Bloodstock, Agent IX ","","Perfect Doll","","DB/BR",Filly,"Perfect Doll","Congrats","Thunderdoll","","","","","J. Michael Baird",12000
8,2440,"St. George Sales, Agent XXVII ","","Flashing Red","","CH",Filly,"Flashing Red","Violence","Thunder Way","","","","","Out",0
8,2441,"Upson Downs Farm, Agent ","","Victory Boulevard","","DB/BR",Colt,"Victory Boulevard","Dialed In","Top of the Hill","","","","","Steven Spielman",80000
8,2442,"Vinery Sales, Agent LXIX ","","Bella Linda","","DB/BR",Filly,"Bella Linda","Temple City","Toro Bonito","","","","","R.N.A. (4,500)",---
8,2443,"Paramount Sales, Agent XXXI ","","Infatuate","","B",Colt,"Infatuate","Animal Kingdom","Tourism","","","","","R.N.A. (17,000)",---
8,2444,"Cross Keys Sales LLC, Agent I ","","Shacks Way","","B",Colt,"Shacks Way","Shackleford","Travelers' Way","","","","","Alrashid Stables LLC",70000
8,2445,"Mill Ridge Sales, Agent for James A. and Jane N. Fraser ","","Waiting On You","","B",Colt,"Waiting On You","Lea","Tweedy (IRE)","","","","","Two Tall Pines",6000
8,2446,"James M. Herbener Jr., Agent X ","","Judge Phillip M","","B",Colt,"Judge Phillip M","Justin Phillip","Twilights Prayer","","","","","Doug Anderson",15000
8,2447,"Vinery Sales, Agent for Haymarket Farm LLC ","","Never Think Twice","","B",Colt,"Never Think Twice","Temple City","Uforia","","","","","Freehold Farms, Agent",5500
8,2448,"Taylor Made Sales Agency, Agent For Stonestreet Bred & Raised","","Street Flyer","","B",Filly,"Street Flyer","Street Sense","Ullapool","","","","","James K. Chapman",5500
8,2449,"Hidden Brook, Agent XXV ","","Omni Diva","","B",Filly,"Omni Diva","Awesome Again","Ultimate Prize","","","","","R.N.A. (47,000)",---
8,2450,"Warrendale Sales, Agent for Sandra Sexton and Silver Fern Farm","","Jewel Thief","","B",Filly,"Jewel Thief","Gemologist","Unbridled Appeal","","","","","Carl R. Moore Mgmt. LLC",30000
8,2451,"Woodford Thoroughbreds, Agent ","","Audrey's Time","","B",Filly,"Audrey's Time","Uncle Mo","Unforgotten","","","","","Lothenbach Stables, Inc.",185000
8,2452,"Mill Ridge Sales, Agent ","","Script Writer","","B",Filly,"Script Writer","Lea","Unicity","","","","","Ron Fleischman, Agent for Uphill Stable",37000
8,2453,"Brookdale Sales, Agent for Hardacre Farm LLC ","","Aunt Nadine","","CH",Filly,"Aunt Nadine","Munnings","Union Mettle","","","","","Blas Perez Stables",37000
8,2454,"Paramount Sales, Agent X ","","Gone Glimmering","","CH",Filly,"Gone Glimmering","Tapiture","Venus Rosewater","","","","","Sandra New",62000
8,2455,"Brereton C. Jones/Airdrie Stud Inc., Agent ","","Eclectic Soul","","B",Filly,"Eclectic Soul","Include","Very Nice","","","","","Bill Casner",125000
8,2456,"Taylor Made Sales Agency, Agent LXXV ","","Ara Rose","","B",Filly,"Ara Rose","Commissioner","Victory Island","","","","","R.N.A. (72,000)",---
8,2457,"Indian Creek, Agent ","","Twirling Candy --- Visarno","","B",Colt,"","Twirling Candy","Visarno","","","","","Out",0
8,2458,"Sally Thomas, Agent I ","","Ma Cherie","","DB/BR",Filly,"Ma Cherie","Verrazano","Viva La Viva","","","","","R.N.A. (17,000)",---
8,2459,"Cross Keys Sales LLC, Agent II ","","Brother Martin","","B",Colt,"Brother Martin","Street Boss","Voltarra","","","","","GMB Racing",50000
8,2460,"Glennwood Farm Inc., Agent ","","Marlengo","","B",Colt,"Marlengo","Karakontie (JPN)","Volver (IRE)","","","","","Powerstown Stud",10000
8,2461,"Paramount Sales, Agent XXVI ","","Ain't No Elmers","","B",Filly,"Ain't No Elmers","Goldencents","Voussoir","","","","","R.N.A. (37,000)",---
8,2462,"Taylor Made Sales Agency, Agent CXLI ","","I Dare U","","CH",Filly,"I Dare U","Daredevil","Voyelle","","","","","R.N.A. (20,000)",---
8,2463,"Hidden Brook, Agent IV ","","Kisses for Tizzy","","B",Filly,"Kisses for Tizzy","Strong Mandate","Walkinforkisses","","","","","R.N.A. (50,000)",---
8,2464,"Stonehaven Steadings ","","Resarcio","","GR/RO",Filly,"Resarcio","Broken Vow","Walloon","","","","","West Point Thoroughbreds & Vosburgh",140000
8,2465,"Cross Keys Sales LLC, Agent I ","","Happy Accident","","DB/BR",Filly,"Happy Accident","Blame","Walton Place","","","","","E. J. Stable",80000
8,2466,"Paramount Sales, Agent LXXX ","","Awesome Ella","","B",Filly,"Awesome Ella","Mr Speaker","Warrior Woman","","","","","Red Wings",40000
8,2467,"Vinery Sales, Agent XII ","","Pitching Fast","","CH",Colt,"Pitching Fast","Munnings","Waynetta","","","","","Ron Fleischman, Agent for Uphill Stable",40000
8,2468,"Hermitage Farm, Agent ","","Troubled Affair","","CH",Colt,"Troubled Affair","Munnings","Weekend Romance","","","","","Morris Bailey, Oracle Bloodstock, Agent",150000
8,2469,"Brereton C. Jones/Airdrie Stud Inc., Agent ","","Miss Marsha Lynn","","B",Filly,"Miss Marsha Lynn","Majesticperfection","West Kentucky","","","","","R.N.A. (35,000)",---
8,2470,"Taylor Made Sales Agency, Agent XLVIII ","","Zola B","","CH",Filly,"Zola B","Jimmy Creed","What Will Be","","","","","R.N.A. (37,000)",---
8,2471,"Brereton C. Jones/Airdrie Stud Inc., Agent ","","First Empress","","GR/RO",Filly,"First Empress","Cairo Prince","Who'sbeeninmybed","","","","","Exline-Border Racing",50000
8,2472,"Hidden Brook, Agent XXXIV ","","Shakari","","B",Filly,"Shakari","Sky Mesa","Wild Catomine","","","","","Abraham Hadeed",55000
8,2473,"Hidden Brook, Agent XXII ","","Strong Ending","","DB/BR",Colt,"Strong Ending","Strong Mandate","Wise Ending","","","","","Jim & Susan Hill",90000
8,2474,"Vinery Sales, Agent XV ","","Green Growth","","CH",Colt,"Green Growth","Bayern","Witch's Coven","","","","","C. Day Phillips, Agent",60000
8,2475,"Taylor Made Sales Agency, Agent CXLI ","","Razvedchik","","B",Colt,"Razvedchik","Hard Spun","Worship the Moon","","","","","M.A.B. Agency",50000
8,2476,"Warrendale Sales, Agent XIV ","","Miss Firecracker","","DB/BR",Filly,"Miss Firecracker","Cairo Prince","Yankee Union","","","","","R.N.A. (37,000)",---
8,2477,"MJK Bloodstock, Agent ","","Mackenzie's Girl","","DB/BR",Filly,"Mackenzie's Girl","Take Charge Indy","Yankee Victoria","","","","","R.N.A. (145,000)",---
8,2478,"Four Star Sales, Agent ","","Mariposa d'Oro","","CH",Filly,"Mariposa d'Oro","Shackleford","Yard Art","","","","","Maury Harrington",50000
8,2479,"Four Star Sales, Agent for Dixiana Farms, LLC ","","Yay for Me","","CH",Colt,"Yay for Me","Shackleford","Yay Go Me","","","","","Dixiana Farms",57000
8,2480,"St. George Sales, Agent XVI ","","Volador","","CH",Filly,"Volador","First Samurai","Yorksters Girl (IRE)","","","","","R.N.A. (55,000)",---
8,2481,"Brereton C. Jones/Airdrie Stud Inc., Agent ","","Bourbon Legs","","B",Colt,"Bourbon Legs","Include","Young and Lovely","","","","","Danny R. Caldwell",30000
8,2482,"Taylor Made Sales Agency, Agent CXX ","","Unexpectedly","","B",Filly,"Unexpectedly","Lea","You're Kidding","","","","","Another Brick Stables LLC",40000
8,2483,"VanMeter-Gentry Sales, Agent XXII ","","More Than Usual","","DB/BR",Colt,"More Than Usual","More Than Ready","Zadig","","","","","Bladen Bloodstock",55000
8,2484,"Warrendale Sales, Agent XXII ","","Malibu Marlee","","B",Filly,"Malibu Marlee","Verrazano","Zadina","","","","","R.N.A. (22,000)",---
8,2485,"St. George Sales, Agent XVII ","","Truly Louise","","DB/BR",Filly,"Truly Louise","Twirling Candy","Zapara","","","","","West Point Thoroughbreds & Vosburgh",215000
8,2486,"James M. Herbener Jr., Agent for Stonestreet Bred & Raised","","Sevnteeneightysevn","","B",Filly,"Sevnteeneightysevn","Constitution","Zenith","","","","","Meah/Lloyd Bloodstock, Agent for George Yager",50000
8,2487,"Brookdale Sales, Agent ","","Bucks Vow","","B",Filly,"Bucks Vow","Broken Vow","Zifena (GB)","","","","","R.N.A. (60,000)",---
8,2488,"Paramount Sales, Agent XC ","","Waathig","","B",Colt,"Waathig","Tapiture","Acajou","","","","","Robert W. Theuerkauf",75000
8,2489,"Ballysax Bloodstock, Agent L ","","Zidikai","","B",Filly,"Zidikai","Noble Mission (GB)","Ace of Kay","","","","","R.N.A. (19,000)",---
8,2490,"MJK Bloodstock, Agent ","","Lone Star Lady","","B",Filly,"Lone Star Lady","Verrazano","Adorable Jane","","","","","Lonestar Thoroughbreds, LLC",20000
8,2491,"South Point Sales Agency, Agent XXII ","","Poker Queen","","DB/BR",Filly,"Poker Queen","Quality Road","A Lady With an Ace","","","","","Hidden Brook, Agent",170000
8,2492,"Foundations Farm, Agent II ","","Matisi","","B",Filly,"Matisi","Midnight Lute","Alashir's World","","","","","Gene Recio, Agent",65000
8,2493,"St. George Sales, Agent II ","","Palace Malice --- Allencat","","B",Colt,"","Palace Malice","Allencat","","","","","R.N.A. (45,000)",---
8,2494,"Woodford Thoroughbreds, Agent ","","Addi","","DB/BR",Filly,"Addi","Wicked Strong","Alliteration","","","","","SBM, Agent for Byanose",130000
8,2495,"Cross Keys Sales LLC, Agent I ","","Andiama","","CH",Filly,"Andiama","Lea","Alluvial Gold (IRE)","","","","","Out",0
8,2496,"Four Star Sales, Agent ","","My Boy Lollipop","","CH",Colt,"My Boy Lollipop","Will Take Charge","Along Came Polly (SAF)","","","","","Jim Moloney",50000
8,2497,"Warrendale Sales, Agent XL ","","Super Saver --- Amie's Dini","","DB/BR",Colt,"","Super Saver","Amie's Dini","","","","","Bella Mia Stables, LLC",80000
8,2498,"Mill Ridge Sales, Agent ","","Dam the Deficit","","B",Filly,"Dam the Deficit","Fed Biz","Andele","","","","","R.N.A. (50,000)",---
8,2499,"Brookdale Sales, Agent ","","Monster Mason","","B",Colt,"Monster Mason","Animal Kingdom","Ann's Smart Dancer","","","","","R.N.A. (9,000)",---
8,2500,"St. George Sales, Agent XXIII ","","Fastroadahead","","DB/BR",Filly,"Fastroadahead","Constitution","Another Aleyna","","","","","Paul Aguirre",7000
8,2501,"South Point Sales Agency, Agent VIII ","","Wicked Flashback","","DB/BR",Filly,"Wicked Flashback","Wicked Strong","Another Flashback","","","","","R.N.A. (22,000)",---
8,2502,"Vinery Sales, Agent for Kendall E. Hansen ","","Queen Field","","B",Filly,"Queen Field","Constitution","A. P. Indy Lover","","","","","Jose de Frietas",3000
8,2503,"Indian Creek, Agent ","","Tonal Vision","","B",Filly,"Tonal Vision","Tonalist","April Closing","","","","","GMC",95000
8,2504,"South Point Sales Agency, Agent I ","","Speedy Hans","","DB/BR",Colt,"Speedy Hans","Constitution","April Snow","","","","","Out",0
8,2505,"Vinery Sales, Agent XIX ","","Grand Hideaway","","GR/RO",Colt,"Grand Hideaway","Stay Thirsty","Are You Kidding","","","","","Paul Neatherlin",23000
8,2506,"Vinery Sales, Agent I ","","Lefroy","","DB/BR",Colt,"Lefroy","Verrazano","Argent Affair","","","","","Kinsman Farm",170000
8,2507,"Vinery Sales, Agent XX ","","D'guapo","","B",Colt,"D'guapo","First Samurai","Art Scene","","","","","R.N.A. (37,000)",---
8,2508,"VanMeter-Gentry Sales, Agent I ","","Art Aficionado","","CH",Filly,"Art Aficionado","Will Take Charge","Art Teacher","","","","","Kenneth McPeek, Agent",140000
8,2509,"South Point Sales Agency, Agent XII ","","Down the Hatch","","B",Filly,"Down the Hatch","Society's Chairman","A Special Toast","","","","","R.N.A. (14,000)",---
8,2510,"Sally Thomas, Agent I ","","Aspen Rose","","CH",Filly,"Aspen Rose","Tapizar","Aspen Blush","","","","","R.N.A. (47,000)",---
8,2511,"Paramount Sales, Agent XXVII ","","Map Sense","","GR/RO",Filly,"Map Sense","Liam's Map","Astaria Street","","","","","Dixiana Farms",65000
8,2512,"Cross Keys Sales LLC, Agent I ","","Kona Kai","","CH",Filly,"Kona Kai","Palace Malice","Auntgrace","","","","","Surfside Stables, LLC/Oracle Bloodstock, Agent",75000
8,2513,"Paramount Sales, Agent XV ","","Crowns and Tiaras","","CH",Filly,"Crowns and Tiaras","Tapiture","Awesome Frances","","","","","R.N.A. (37,000)",---
8,2514,"Warrendale Sales, Agent XL ","","Jochi Khan","","DB/BR",Colt,"Jochi Khan","Daredevil","Awesome Mama","","","","","Robert Cowell",65000
8,2515,"Four Star Sales, Agent for Dixiana Farms, LLC ","","Always Bella","","DB/BR",Filly,"Always Bella","Bodemeister","Ayla Bella","","","","","Dixiana Farms",5000
8,2516,"Woodford Thoroughbreds, Agent LIV ","","J Rob","","DB/BR",Colt,"J Rob","Mineshaft","Bally Storm","","","","","R.N.A. (32,000)",---
8,2517,"MJK Bloodstock, Agent ","","Causalistic","","CH",Colt,"Causalistic","Tonalist","Banker's Buy","","","","","Magic Stables/Jose de Frietas",60000
8,2518,"Taylor Made Sales Agency, Agent CXLI ","","In the Curve","","GR/RO",Filly,"In the Curve","The Factor","Beach Town","","","","","Cromwell Bloodstock, Agt./Wesley Ward",80000
8,2519,"Paramount Sales, Agent LXXXI ","","Seven Channels","","B",Colt,"Seven Channels","English Channel","Belle de Lune (FR)","","","","","James W.  Pickering",25000
8,2520,"Kingswood Farm, Agent III ","","Kiang","","B",Colt,"Kiang","Honor Code","Bennett Jean","","","","","Calumet Farm",260000
8,2521,"Paramount Sales, Agent XXV ","","Coolistherule","","B",Colt,"Coolistherule","Maclean's Music","Bestpersonalregard","","","","","Grassroots Training & Sales",40000
8,2522,"Monticule LLC ","","Sweet Samurai","","B",Filly,"Sweet Samurai","First Samurai","Betises de Cambrai","","","","","Jon Jazdzewski",3000
8,2523,"Taylor Made Sales Agency, Agent CLXII ","","Kahului","","CH",Filly,"Kahului","Midshipman","Big N Lucky","","","","","Out",0
8,2524,"Oxmoor Sales, LLC ","","Black Kat Taps","","B",Filly,"Black Kat Taps","Tapiture","Black Ocean","","","","","Shepherd Eq Adv, Agt for W Sanders & Larry Hirsch",65000
8,2525,"Woodford Thoroughbreds, Agent ","","No Bad Days","","B",Colt,"No Bad Days","Carpe Diem","Bless","","","","","BLB, Inc.",85000
8,2526,"Betz Thoroughbreds, Inc., Agent ","","Embustero","","CH",Colt,"Embustero","Carpe Diem","Blowing Kisses","","","","","Ogma Investments, LLC",50000
8,2527,"Hidden Brook, Agent V ","","Doll Americann","","DB/BR",Filly,"Doll Americann","Dialed In","Bold American","","","","","Jaime Mejia",5000
8,2528,"Threave Main Stud LLC, Agent ","","Darling Belle","","GR/RO",Filly,"Darling Belle","Creative Cause","Bonjour Belle","","","","","Out",0
