Session,Hip,PropertyLine1,PropertyLine2,Description,DOB,Color,Sex,Horse Name,Sire,Dam,CoveringSire,LastService,Pregnancy,SoldAs,Purchaser,Price
5,1134,"Taylor Made Sales Agency, Agent CLXXXV ","","Reasonable Cause","","B",Filly,"Reasonable Cause","Going Commando","Danger Pay","","","","","Out",0
5,1135,"Paramount Sales, Agent LX ","","Jeebar","","GR/RO",Colt,"Jeebar","Frosted","Darling Daughter","","","","","Aqua Investments",80000
5,1136,"Lakland Sales ","","Future Victory","","DB/BR",Colt,"Future Victory","Twirling Candy","Day of Victory","","","","","Repole Stable",270000
5,1137,"Taylor Made Sales Agency, Agent CCVII ","","American Bastet","","CH",Filly,"American Bastet","American Pharoah","D'cats Meow","","","","","Moon Bloodstock",100000
5,1138,"St. George Sales, Agent IV ","","Spa Ready","","B",Filly,"Spa Ready","Street Sense","Delay of Game","","","","","Wise Racing",260000
5,1139,"Mulholland Springs, Agent II ","","Uncle Ken","","B",Colt,"Uncle Ken","Uncle Mo","Disco Barbie","","","","","R.N.A. (130,000)",---
5,1140,"Brereton C. Jones/Airdrie Stud Inc., Agent ","","Super Ninja","","CH",Colt,"Super Ninja","Ghostzapper","Divine Beauty","","","","","Woodford Thoroughbreds",250000
5,1141,"Four Star Sales, Agent ","","La La Chandon","","DB/BR",Colt,"La La Chandon","Street Sense","Divine Praises","","","","","Fujii Kosan Co. Ltd.",260000
5,1142,"South Point Sales Agency, Agent XXIX ","","Shockingly","","B",Filly,"Shockingly","Nyquist","Dixiana Delight","","","","","Martin Racing Stable, LLC",130000
5,1143,"Keith Lancaster, Agent ","","Astrological","","B",Filly,"Astrological","Malibu Moon","Dixie Chicken","","","","","Eclipse Thoroughbred Partners",350000
5,1144,"Blandford Stud (Padraig Campion), Agent ","","Cairo Prince --- Downhill Joey","","DB/BR",Colt,"","Cairo Prince","Downhill Joey","","","","","Mossa Rosa",200000
5,1145,"Royal Oak Farm (Damian & Braxton Lynch), Agent ","","Stand With Mo","","DB/BR",Colt,"Stand With Mo","Uncle Mo","Dowry","","","","","R.N.A. (95,000)",---
5,1146,"Dark Hollow Farm, Agent V ","","Lamarkable","","DB/BR",Colt,"Lamarkable","More Than Ready","Dr. Diamonds Prize","","","","","R.N.A. (70,000)",---
5,1147,"Dark Hollow Farm, Agent V ","","Forever Dreaming","","GR/RO",Filly,"Forever Dreaming","The Factor","Dream","","","","","Stallionaire Enterprises",100000
5,1148,"Taylor Made Sales Agency, Agent CLXIV ","","Drive Time","","DB/BR",Filly,"Drive Time","Not This Time","Dream Exchange","","","","","R.N.A. (27,000)",---
5,1149,"Betz Thoroughbreds, Inc., Agent ","","France Go de Ina","","CH",Colt,"France Go de Ina","Will Take Charge","Dreamy Blues","","","","","Hideyuki Mori",100000
5,1150,"Brookdale Sales, Agent ","","Demetrius Coin","","B",Colt,"Demetrius Coin","Distorted Humor","Dynarama","","","","","Out",0
5,1151,"Paramount Sales, Agent LXXI ","","Eagle Chief","","B",Colt,"Eagle Chief","Into Mischief","Eagle Sound","","","","","Golden Star Farm",250000
5,1152,"Paramount Sales, Agent XC ","","Lady Aces","","DB/BR",Filly,"Lady Aces","Constitution","Economy of Motion","","","","","R.N.A. (120,000)",---
5,1153,"Kingswood Farm, Agent VI ","","Team Merchants","","B",Colt,"Team Merchants","Nyquist","Edwina E","","","","","Out",0
5,1154,"Betz Thoroughbreds, Inc., Agent ","","Emerald Union","","B",Colt,"Emerald Union","Union Rags","Emerald Gold","","","","","Michael Dorsey",300000
5,1155,"Taylor Made Sales Agency, Agent VI ","","Isle of Sark","","B",Colt,"Isle of Sark","Kitten's Joy","Endless Fancy","","","","","Margaret O'Toole, Agent",100000
5,1156,"James B. Keogh (Grovendale), Agent X ","","Faith and Honor","","DB/BR",Filly,"Faith and Honor","Honor Code","Endless Sea","","","","","R.N.A. (100,000)",---
5,1157,"Four Star Sales, Agent ","","Good Talk","","B",Filly,"Good Talk","Air Force Blue","Excelente (IRE)","","","","","Randy Bradshaw",140000
5,1158,"Hidden Brook, Agent II ","","Derby Quest","","DB/BR",Filly,"Derby Quest","Nyquist","Explainable","","","","","R.N.A. (65,000)",---
5,1159,"Glennwood Farm Inc., Agent ","","Misspell","","CH",Filly,"Misspell","American Pharoah","Fact File","","","","","White Birch Farm",325000
5,1160,"Brookdale Sales, Agent ","","Ms Satch Mo","","B",Filly,"Ms Satch Mo","Uncle Mo","Fade to Black","","","","","Lauren Carlisle, Agent",130000
5,1161,"Warrendale Sales, Agent for Stonestreet Bred & Raised","","Zekara","","B",Filly,"Zekara","Curlin","Fantastic Style","","","","","BSW, II",250000
5,1162,"Mill Ridge Sales, Agent ","","Good With Numbers","","GR/RO",Filly,"Good With Numbers","Union Rags","Fastbridled","","","","","Kirk Robison",65000
5,1163,"Hermitage Farm, Agent ","","Brag On Me","","DB/BR",Filly,"Brag On Me","Flatter","Featherspun","","","","","R.N.A. (140,000)",---
5,1164,"Brandywine Farm (Jim & Pam Robinson) ","","Abhar","","DB/BR",Colt,"Abhar","Speightster","Fiercely","","","","","Al Rashid Stables",40000
5,1165,"St. George Sales, Agent XXII ","","Faithful Dream","","DB/BR",Filly,"Faithful Dream","Uncle Mo","Figarie","","","","","R.N.A. (200,000)",---
5,1166,"Stone Farm, Agent ","","Default Protection","","B",Filly,"Default Protection","Quality Road","Flask","","","","","Mike Ryan, Agent",350000
5,1167,"Anderson Farms, Agent ","","Double Action","","DB/BR",Colt,"Double Action","Nyquist","Flawless Diamond","","","","","Sapphire Stable",500000
5,1168,"Taylor Made Sales Agency, Agent CXXX ","","Cross the Ocean","","B",Colt,"Cross the Ocean","Frosted","Folklore","","","","","Kings Equine",45000
5,1169,"Trackside Farm (Tom Evans), Agent for Trackside Farm and Tenlane Farm","","Redemption Code","","DB/BR",Filly,"Redemption Code","Honor Code","Fondness","","","","","Timothy Hammer",60000
5,1170,"Ashview Farm (Bryan Lyster & Gray Lyster), Agent ","","Gigi B.","","B",Filly,"Gigi B.","Street Sense","Forever Loyal","","","","","Bradley Thoroughbreds, Agent",190000
5,1171,"Bluegrass Thoroughbred Services Inc., Agent XVI ","","Martial Law","","B",Colt,"Martial Law","Elusive Quality","Fortune Queen","","","","","Richard Reed",20000
5,1172,"Woodford Thoroughbreds, Agent XIII ","","There Goes Dolly","","CH",Filly,"There Goes Dolly","Distorted Humor","Frivolity","","","","","Don Robinson, Agent",270000
5,1173,"Woodford Thoroughbreds, Agent I ","","Night Frolic","","B",Colt,"Night Frolic","Into Mischief","Frolic's Revenge","","","","","Katsumi Yoshida",300000
5,1174,"VanMeter-Gentry Sales, Agent XXX ","","Voy a Ti","","DB/BR",Colt,"Voy a Ti","Union Rags","Front in Line","","","","","Meah/Lloyd Bloodstock, Agent for BG Stables",65000
5,1175,"Four Star Sales, Agent ","","Princess Lucy","","B",Filly,"Princess Lucy","Street Sense","Frost Fire","","","","","Tracy Farmer",220000
5,1176,"St. George Sales, Agent VI ","","Priano","","B",Colt,"Priano","Tiznow","Garage Kept","","","","","Out",0
5,1177,"Vinery Sales, Agent for Malibu Farm ","","Bye Bye","","B",Filly,"Bye Bye","Into Mischief","Garnet","","","","","Kinsman",140000
5,1178,"James B. Keogh (Grovendale), Agent XII ","","Pams Crystal Candy","","B",Filly,"Pams Crystal Candy","Candy Ride (ARG)","Garnet Crystals","","","","","Oakmont",80000
5,1179,"Paramount Sales, Agent XCIV ","","Emphasize","","B",Colt,"Emphasize","Exaggerator","Gem Sleuth","","","","","de Meric Sales",150000
5,1180,"Paramount Sales, Agent CVII ","","Stone Slinger","","B",Colt,"Stone Slinger","American Pharoah","Ghost Dancer","","","","","R.N.A. (240,000)",---
5,1181,"South Point Sales Agency, Agent X ","","Ghost Stalker","","DB/BR",Colt,"Ghost Stalker","Exaggerator","Ghost Flower","","","","","SGV Thoroughbreds, LLC",105000
5,1182,"Mt. Brilliant Farm ","","Star Sailor","","CH",Colt,"Star Sailor","Union Rags","Gifted Girl (IRE)","","","","","Martin Anthony",275000
5,1183,"Burleson Farms, Agent ","","Ethical Judgement","","B",Colt,"Ethical Judgement","Honor Code","Give My Regards","","","","","Phoenix Thoroughbreds III",170000
5,1184,"Taylor Made Sales Agency, Agent CLIII ","","Natalie Would","","B",Filly,"Natalie Would","Into Mischief","Global Hottie","","","","","Hoby Kight, Agent",150000
5,1185,"Woodford Thoroughbreds, Agent LIV ","","Jarlian","","B",Colt,"Jarlian","Street Sense","Goaltending","","","","","Shepherd Equine Advisers, Agt for Sanders & Hirsch",210000
5,1186,"Threave Main Stud LLC, Agent II ","","Crew Dragon","","CH",Colt,"Crew Dragon","Exaggerator","Go Go Dana","","","","","Kinsman",110000
5,1187,"Bettersworth Westwind Farms ","","Gathered Flowers","","CH",Filly,"Gathered Flowers","Orb","Goldbud","","","","","Merry Dew Stable",85000
5,1188,"Mt. Brilliant Farm ","","Tete a Tete","","B",Filly,"Tete a Tete","Malibu Moon","Golden Cropper (AUS)","","","","","R.N.A. (90,000)",---
5,1189,"Taylor Made Sales Agency, Agent LXII ","","Battle Hymn","","GR/RO",Colt,"Battle Hymn","Tapit","Gold Mover","","","","","Fox Hill Farm",500000
5,1190,"South Point Sales Agency, Agent for Phoenix Rising Farms ","","A Rose for Raven","","B",Colt,"A Rose for Raven","Distorted Humor","Goldstryke Glory","","","","","Lewis Lakin",75000
5,1191,"Paramount Sales, Agent XLII ","","Novel Squall","","GR/RO",Filly,"Novel Squall","Violence","Goodness Gray","","","","","R.N.A. (45,000)",---
5,1192,"Brereton C. Jones/Airdrie Stud Inc., Agent ","","Dalida","","GR/RO",Filly,"Dalida","Cairo Prince","Great Family","","","","","Hidden Brook, Agent",230000
5,1193,"Hidden Brook, Agent VII ","","Doubleoseven","","B",Colt,"Doubleoseven","Hard Spun","Great Hostess","","","","","David McCarty",65000
5,1194,"Warrendale Sales, Agent XXIII ","","Alhajriyah","","B",Filly,"Alhajriyah","Tiznow","Great Look","","","","","R.N.A. (85,000)",---
5,1195,"Four Star Sales, Agent ","","Directional","","B",Colt,"Directional","Liam's Map","Greek Sister","","","","","Winchell Thoroughbreds, LLC",110000
5,1196,"Indian Creek, Agent ","","Cleopatra's Gift","","DB/BR",Filly,"Cleopatra's Gift","American Pharoah","Grosse Pointe Anne","","","","","Blandford Bloodstock",180000
5,1197,"Warrendale Sales, Agent II ","","Sweet Guest","","DB/BR",Filly,"Sweet Guest","Exaggerator","Guest House","","","","","R.N.A. (95,000)",---
5,1198,"Brookdale Sales, Agent for Hardacre Farm LLC ","","Call Me Candy","","B",Filly,"Call Me Candy","Candy Ride (ARG)","Habiboo","","","","","Waves Bloodstock",75000
5,1199,"Bluegrass Thoroughbred Services Inc., Agent for Merriebelle Stable, LLC","","Living for Today","","CH",Filly,"Living for Today","Carpe Diem","Half A. P.","","","","","WSS Racing LLC",50000
5,1200,"Stony Point, Agent III ","","Speightstown --- Halloween Fun","","CH",Filly,"","Speightstown","Halloween Fun","","","","","Out",0
5,1201,"Taylor Made Sales Agency, Agent CXIX ","","Moonshiningbright","","CH",Colt,"Moonshiningbright","Malibu Moon","Happy Face","","","","","Don Mattox, Agent",80000
5,1202,"Betz Thoroughbreds, Inc., Agent ","","Go Huskies","","B",Colt,"Go Huskies","Lookin At Lucky","Harlan Showgirl","","","","","Out",0
5,1203,"Warrendale Sales, Agent X ","","C R's Girl","","B",Filly,"C R's Girl","Candy Ride (ARG)","Harlan's Romance","","","","","CJ Thoroughbreds",325000
5,1204,"James B. Keogh (Grovendale), Agent XII ","","Meet the Beauty","","GR/RO",Filly,"Meet the Beauty","Frosted","Heart of Destiny","","","","","Out",0
5,1205,"Anderson Farms, Agent ","","Frosted Folly","","GR/RO",Filly,"Frosted Folly","Frosted","Helena's Triomphe","","","","","R.N.A. (195,000)",---
5,1206,"Burleson Farms, Agent ","","Standard Bearer","","B",Filly,"Standard Bearer","Malibu Moon","Her Majesty's Flag","","","","","Thomas Haughey for PTK, LLC",130000
5,1207,"VanMeter-Gentry Sales, Agent XXII ","","Declaration of War --- High Maintenance (GB)","","B",Colt,"","Declaration of War","High Maintenance (GB)","","","","","R.N.A. (105,000)",---
5,1208,"VanMeter-Gentry Sales, Agent XXVI ","","Rosa Khutor","","DB/BR",Filly,"Rosa Khutor","Candy Ride (ARG)","High On the Hill","","","","","Kazakov",37000
5,1209,"James B. Keogh (Grovendale), Agent X ","","McNally","","DB/BR",Filly,"McNally","Liam's Map","High Style","","","","","R.N.A. (90,000)",---
5,1210,"Warrendale Sales, Agent for Stonestreet Bred & Raised","","Dutch Teddy","","B",Colt,"Dutch Teddy","Medaglia d'Oro","Hillaby","","","","","Steven W. Young, Agent",500000
5,1211,"Woodford Thoroughbreds, Agent I ","","Captain Beyond","","DB/BR",Filly,"Captain Beyond","Pioneerof the Nile","Holiday Soiree","","","","","Grassroots Training & Sales",85000
5,1212,"Bluegrass Thoroughbred Services Inc., Agent XV ","","Mighty Who","","GR/RO",Colt,"Mighty Who","Bodemeister","Holy Bubbette","","","","","R.N.A. (70,000)",---
5,1213,"Trackside Farm (Tom Evans), Agent for Tenlane Farm ","","Commandandcontrol","","B",Filly,"Commandandcontrol","Quality Road","Hopeful Union","","","","","Mike Ryan, Agent",270000
5,1214,"Ashview Farm (Bryan Lyster & Gray Lyster), Agent ","","American Bourbon","","B",Filly,"American Bourbon","American Pharoah","Hope Rules","","","","","Out",0
5,1215,"Woodford Thoroughbreds, Agent I ","","Fracing Fast","","B",Filly,"Fracing Fast","Constitution","Hot Roots","","","","","Slam Dunk Racing",360000
5,1216,"Mill Ridge Sales, Agent ","","Harpoon Harry","","DB/BR",Colt,"Harpoon Harry","Empire Maker","Hot Summer","","","","","Seminole Partners, LLC",190000
5,1217,"Taylor Made Sales Agency, Agent for Siena Farm LLC ","","Nayefah","","DB/BR",Filly,"Nayefah","Super Saver","Ida Mae","","","","","DCTM, Agent",125000
5,1218,"Stone Farm, Agent ","","But I Did","","DB/BR",Colt,"But I Did","Violence","Ididntmeantoo","","","","","Stone Farm",50000
5,1219,"Ballysax Bloodstock, Agent XL ","","Genuine Kitten","","GR/RO",Colt,"Genuine Kitten","Kitten's Joy","Imforeal","","","","","Out",0
5,1220,"St. George Sales, Agent XXX ","","Cease and Desist","","B",Filly,"Cease and Desist","Into Mischief","Imprecation","","","","","Mike Ryan, Agent",410000
5,1221,"Warrendale Sales, Agent for Sandra Sexton and Silver Fern Farm","","Nimer's N C I","","B",Colt,"Nimer's N C I","Carpe Diem","Indian Charm","","","","","Steven Dwoskin",40000
5,1222,"Paramount Sales, Agent for Pine Ridge Stables, Ltd. ","","Rush to Honor","","DB/BR",Colt,"Rush to Honor","Honor Code","Indian Rush","","","","","Out",0
5,1223,"Lakland Sales ","","Soar","","CH",Colt,"Soar","Speightstown","Indyniable","","","","","Taproot Bloodstock",230000
5,1224,"Candy Meadows Sales, Agent I ","","Partner's Hope","","B",Colt,"Partner's Hope","More Than Ready","Insearchofadream (IRE)","","","","","Kenneth McPeek, Agent",150000
5,1225,"Royal Oak Farm (Damian & Braxton Lynch), Agent ","","Defeater","","CH",Colt,"Defeater","Union Rags","Internal Affair","","","","","Ace King Stables",210000
5,1226,"Betz Thoroughbreds, Inc., Agent ","","H. T. Xena","","DB/BR",Filly,"H. T. Xena","Honor Code","Involved","","","","","H M A Equine",40000
5,1227,"Taylor Made Sales Agency, Agent for Siena Farm LLC ","","Swiftsure","","DB/BR",Colt,"Swiftsure","Uncle Mo","Island Saint","","","","","R.N.A. (95,000)",---
5,1228,"Vinery Sales, Agent XXXVIII ","","Striking Chrome","","B",Filly,"Striking Chrome","California Chrome","Island Striker","","","","","R.N.A. (60,000)",---
5,1229,"Taylor Made Sales Agency, Agent CCIII ","","Fashion Icon","","CH",Filly,"Fashion Icon","Kitten's Joy","I Think So","","","","","R.N.A. (65,000)",---
5,1230,"Paramount Sales, Agent LXXXV ","","Declaration of War --- Jack's Flame","","B",Colt,"","Declaration of War","Jack's Flame","","","","","Margaret O'Toole, Agent",75000
5,1231,"St. George Sales, Agent VIII ","","Road Bloc","","B",Colt,"Road Bloc","Street Sense","Jan's Perfect Star","","","","","Sweetwater Trading Co., Agt For Cool Breeze Sales",220000
5,1232,"Taylor Made Sales Agency, Agent XLVIII ","","Seeking Seca","","CH",Filly,"Seeking Seca","Nyquist","Joffe's Run","","","","","R.N.A. (110,000)",---
5,1233,"Dark Hollow Farm, Agent ","","Space Odessey","","CH",Colt,"Space Odessey","Malibu Moon","Joy","","","","","Ben McElroy, Agent",225000
5,1234,"VanMeter-Gentry Sales, Agent IV ","","Lady Mystify","","B",Filly,"Lady Mystify","Bernardini","J. Quirk","","","","","Out",0
5,1235,"Ashview Farm (Bryan Lyster & Gray Lyster), Agent ","","Little Huntress","","GR/RO",Filly,"Little Huntress","Frosted","Judy Legend","","","","","BSW Bloodstock-Liz Crow, Agent",100000
5,1236,"Paramount Sales, Agent LXXVII ","","Sianara","","B",Filly,"Sianara","Malibu Moon","Just Louise","","","","","Bill and Corinne Heiligbrodt",310000
5,1237,"Royal Oak Farm (Damian & Braxton Lynch), Agent ","","Wolfbane","","B",Filly,"Wolfbane","Union Rags","Kadira","","","","","R.N.A. (95,000)",---
5,1238,"Brandywine Farm (Jim & Pam Robinson), Agent I ","","Mr Ferrai","","DB/BR",Colt,"Mr Ferrai","Air Force Blue","Kelli Got Frosty","","","","","R.N.A. (18,000)",---
5,1239,"Sequel New York, Agent ","","Fenway","","B",Colt,"Fenway","Into Mischief","Keysong","","","","","SF/Starlight/Madaket",650000
5,1240,"Candy Meadows Sales, Agent I ","","Hula Candy","","DB/BR",Colt,"Hula Candy","Twirling Candy","Kinsley","","","","","Michael Dorsey",290000
5,1241,"Hermitage Farm, Agent ","","On My Own","","B",Filly,"On My Own","Union Rags","Kiss Mine","","","","","R.N.A. (190,000)",---
5,1242,"Hidden Brook, Agent II ","","Union Park Gal (IRE)","","B",Filly,"Union Park Gal (IRE)","Gleneagles (IRE)","Know Me Love Me (IRE)","","","","","R.N.A. (37,000)",---
5,1243,"South Point Sales Agency, Agent V ","","Runforhonor","","DB/BR",Colt,"Runforhonor","Runhappy","Lady Diplomat","","","","","Jim McIngvale",225000
5,1244,"Vinery Sales, Agent LX ","","Feel the Berning","","DB/BR",Colt,"Feel the Berning","Bernardini","Lady Lumberjack","","","","","Lori Owens",95000
5,1245,"Four Star Sales, Agent ","","The Pharaoh's Girl","","CH",Filly,"The Pharaoh's Girl","American Pharoah","Lady Zieg","","","","","Blue Sky Stables",330000
5,1246,"Paramount Sales, Agent L ","","Mistress of Evil","","CH",Filly,"Mistress of Evil","Frosted","Laquesta","","","","","R.N.A. (70,000)",---
5,1247,"Woodford Thoroughbreds, Agent I ","","La Bella Rosa","","B",Filly,"La Bella Rosa","Quality Road","Lastroseofsummer (IRE)","","","","","Tracy Farmer",200000
5,1248,"Paramount Sales, Agent XXXVI ","","Nilsby","","B",Colt,"Nilsby","Nyquist","Lauded","","","","","Thomas Haughey for PTK, LLC",125000
5,1249,"Warrendale Sales, Agent XXVI ","","Lemon Ice","","B",Filly,"Lemon Ice","Street Sense","Lemon Dancer","","","","","Kings Equine",125000
5,1250,"Vinery Sales, Agent for Haymarket Farm LLC ","","Lemon Drop Road","","B",Colt,"Lemon Drop Road","Quality Road","Lemon Gala","","","","","Chris DePalma, Agent for Kingfield Stables",160000
5,1251,"Taylor Made Sales Agency, Agent CXCV ","","Bear Brian","","B",Colt,"Bear Brian","Tiznow","Lil Super Bear","","","","","Out",0
5,1252,"Brereton C. Jones/Airdrie Stud Inc., Agent ","","Save the Land","","B",Colt,"Save the Land","Cairo Prince","Listen to Libby","","","","","R.N.A. (95,000)",---
5,1253,"Four Star Sales, Agent ","","La Pulcinela","","CH",Filly,"La Pulcinela","Flatter","Little Cyclone","","","","","Out",0
5,1254,"Taylor Made Sales Agency, Agent CCI ","","Morning Frost","","GR/RO",Filly,"Morning Frost","Frosted","Live for Now","","","","","Alex & JoAnn Lieblong",550000
5,1255,"James B. Keogh (Grovendale), Agent XXI ","","Call Sign Fifi","","DB/BR",Filly,"Call Sign Fifi","Air Force Blue","Lonelily (IRE)","","","","","R.N.A. (45,000)",---
5,1256,"Paramount Sales, Agent CVIII ","","Mayan","","B",Colt,"Mayan","Uncle Mo","Lost Empire","","","","","Juddmonte Farms",650000
5,1257,"Hidden Brook, Agent VII ","","Road Abroad","","B",Colt,"Road Abroad","Quality Road","Love Abroad","","","","","Jim & Susan Hill",425000
5,1258,"Hinkle Farms ","","Comedic Timing","","B",Colt,"Comedic Timing","Into Mischief","Madame Du Lac","","","","","Red Oak Farm",360000
5,1259,"Mill Ridge Sales, Agent ","","Cocobai","","CH",Filly,"Cocobai","Munnings","Mademoiselle Coco","","","","","Out",0
5,1260,"Taylor Made Sales Agency, Agent XXXIV ","","Madeira Wine","","CH",Filly,"Madeira Wine","English Channel","Madera Dancer","","","","","Out",0
5,1261,"Paramount Sales, Agent LXIII ","","American Fleet","","B",Colt,"American Fleet","Tiznow","Magic Vixen","","","","","R.N.A. (55,000)",---
5,1262,"Valkyre Stud, Agent for Oakbrook Farm ","","Miracle of Hope","","CH",Filly,"Miracle of Hope","Nyquist","Mahindar","","","","","Out",0
5,1263,"Warrendale Sales, Agent XXVII ","","Skywalking","","GR/RO",Colt,"Skywalking","Liam's Map","Majestic Marquet","","","","","Randy Bradshaw",250000
5,1264,"Brereton C. Jones/Airdrie Stud Inc., Agent ","","Rye Runner","","B",Colt,"Rye Runner","Upstart","Majestic Rosette","","","","","Chalk Racing",150000
5,1265,"Brereton C. Jones/Airdrie Stud Inc., Agent ","","Majestic Summer","","DB/BR",Colt,"Majestic Summer","Summer Front","Majestic Smile","","","","","Jay Em Ess Stable",280000
5,1266,"Glennwood Farm Inc., Agent ","","Exaggeration","","CH",Colt,"Exaggeration","Tamarkuz","Mama Tembu","","","","","Three Amigos",280000
5,1267,"Four Star Sales, Agent for Dixiana Farms, LLC ","","Marlow","","B",Filly,"Marlow","Kitten's Joy","Mambo Fever","","","","","Watershed",2000
5,1268,"Betz Thoroughbreds, Inc., Agent ","","Nitro Time","","CH",Colt,"Nitro Time","Munnings","Maracuya","","","","","Gene Recio, Agent for ERJ Racing",50000
5,1269,"Four Star Sales, Agent ","","So Jaded","","B",Filly,"So Jaded","Bernardini","Maristar","","","","","Out",0
5,1270,"Mulholland Springs, Agent for Spendthrift Farm LLC ","","Fleeting Glimpse","","CH",Filly,"Fleeting Glimpse","Malibu Moon","Masasi","","","","","R.N.A. (140,000)",---
5,1271,"Brereton C. Jones/Airdrie Stud Inc., Agent ","","Quality of Mercy","","B",Filly,"Quality of Mercy","Summer Front","Mazel Tov","","","","","R.N.A. (35,000)",---
5,1272,"Burleson Farms, Agent ","","Hey Padre","","B",Colt,"Hey Padre","Hard Spun","Means Well","","","","","Sagamore Farm",150000
5,1273,"Keith Lancaster, Agent ","","Millie Girl","","DB/BR",Filly,"Millie Girl","Hard Spun","Mendocino Beano","","","","","R.N.A. (100,000)",---
5,1274,"Paramount Sales, Agent LIII ","","Winningisfun","","CH",Filly,"Winningisfun","Distorted Humor","Mia and Molly","","","","","R.N.A. (35,000)",---
5,1275,"St. George Sales, Agent XXIX ","","Hometown Hero","","B",Colt,"Hometown Hero","Into Mischief","Midnight Sweetie","","","","","Sagamore Farm",275000
5,1276,"Vinery Sales, Agent IX ","","Violent Vixen","","B",Filly,"Violent Vixen","Violence","Mine Own","","","","","Grassroots Training & Sales",20000
5,1277,"Taylor Made Sales Agency, Agent CLXXX ","","Full of Laughs","","B",Filly,"Full of Laughs","Exaggerator","Minnehaha","","","","","West Bloodstock",170000
5,1278,"Woodford Thoroughbreds, Agent CXLIII ","","She a Hot Mess","","CH",Filly,"She a Hot Mess","Union Rags","Miss Atlantic City","","","","","Out",0
5,1279,"Burleson Farms, Agent ","","One Step At a Time","","GR/RO",Colt,"One Step At a Time","Frosted","Miss Centerfold","","","","","Chris DePalma, Agent for Kingfield Stables",115000
5,1280,"Warrendale Sales, Agent for Stonestreet Bred & Raised","","More Than Lucky","","CH",Filly,"More Than Lucky","Curlin","Missile Bay","","","","","Kirk Robison",200000
5,1281,"Paramount Sales, Agent LXXXVI ","","Chandelier Island","","DB/BR",Filly,"Chandelier Island","Street Sense","Miss Kilroy","","","","","Out",0
5,1282,"Blandford Stud (Padraig Campion), Agent ","","Feliciano","","B",Colt,"Feliciano","Runhappy","Miss Patsy","","","","","Mossa Rosa",230000
5,1283,"James B. Keogh (Grovendale), Agent XII ","","Libby Hill","","B",Filly,"Libby Hill","Union Rags","Miss Spinks","","","","","D.J. Stable, LLC",120000
5,1284,"St. George Sales, Agent XXI ","","Calle Ocho","","GR/RO",Filly,"Calle Ocho","Frosted","Mistical Plan","","","","","Out",0
5,1285,"Paramount Sales, Agent XIII ","","Montana Ave","","B",Filly,"Montana Ave","Street Sense","Montana Native","","","","","Boomer Bloodstock, Agent for Solana Beach Sales",100000
5,1286,"Kingswood Farm, Agent VI ","","Go On","","B",Colt,"Go On","Nyquist","More Complexity","","","","","Out",0
5,1287,"Sequel New York, Agent ","","Madame Ready","","B",Filly,"Madame Ready","More Than Ready","Morrow (GB)","","","","","Bill and Corinne Heiligbrodt",185000
5,1288,"Brookdale Sales, Agent ","","Dream of Jeanne","","B",Filly,"Dream of Jeanne","American Pharoah","Mrs. Boss (BRZ)","","","","","Michael Dorsey",200000
5,1289,"Trackside Farm (Tom Evans), Agent V ","","Fighting Heart","","DB/BR",Colt,"Fighting Heart","Flatter","My Hopeful Heart","","","","","Seminole Partners, LLC",110000
5,1290,"Columbiana Farm LLC, Agent II ","","Joyful Addiction","","B",Filly,"Joyful Addiction","Munnings","My Sweet Addiction","","","","","Spendthrift Farm LLC",385000
5,1291,"Glennwood Farm Inc., Agent ","","Song of Peace","","B",Colt,"Song of Peace","Uncle Mo","Mythical Bride","","","","","MV Magnier",425000
5,1292,"South Point Sales Agency, Agent XX ","","Raconter","","DB/BR",Filly,"Raconter","Flatter","Narrate","","","","","Out",0
5,1293,"Terrazas Thoroughbreds, Agent I ","","Unonative","","B",Filly,"Unonative","Carpe Diem","Native One","","","","","Elmrata Invest",140000
5,1294,"Taylor Made Sales Agency, Agent CLVI ","","Navy Lady","","B",Filly,"Navy Lady","Street Sense","Navy Gardens","","","","","Kinsman",140000
5,1295,"Paramount Sales, Agent LII ","","Clearly Mad","","GR/RO",Colt,"Clearly Mad","Exaggerator","Navy Ribbon","","","","","Gene Recio, Agent",140000
5,1296,"Mulholland Springs, Agent XI ","","Marvelousmoondance","","B",Colt,"Marvelousmoondance","Hard Spun","Niji's Grand Girl","","","","","Hemingway Racing & Training",20000
5,1297,"Four Star Sales, Agent ","","Fuego Caliente","","B",Colt,"Fuego Caliente","Will Take Charge","Noble Fire","","","","","Out",0
5,1298,"Cara Bloodstock (Bernard McCormack), Agent II ","","Supervise","","B",Filly,"Supervise","Super Saver","No Dress Rehearsal","","","","","Jim McIngvale",25000
5,1299,"Ballysax Bloodstock, Agent XL ","","Play All Day","","CH",Filly,"Play All Day","Kitten's Joy","Nominative","","","","","Nicholas Clement",60000
6,1300,"Eaton Sales, Agent ","","Sunshine City","","DB/BR",Filly,"Sunshine City","Creative Cause","Object","","","","","R.N.A. (37,000)",---
6,1301,"Elm Tree Farm LLC (Mr. and Mrs. Jody Huckabay), Agent VII ","","Run Girl Run","","DB/BR",Filly,"Run Girl Run","Runhappy","Oblige","","","","","R.N.A. (70,000)",---
6,1302,"Lane's End, Agent ","","Taiga Honey","","DB/BR",Colt,"Taiga Honey","Candy Ride (ARG)","Ocean Reef","","","","","Kazakov",4000
