Session,Hip,PropertyLine1,PropertyLine2,Description,DOB,Color,Sex,Horse Name,Sire,Dam,CoveringSire,LastService,Pregnancy,SoldAs,Purchaser,Price
5,1155,"Pope McLean (Crestwood Farm), Agent III ","","Boys of Summer","","CH",Colt,"Boys of Summer","Mendelssohn","Promise of Spring","","","","","GOLF",100000
5,1156,"Timber Town (Mr. & Mrs. T. Wayne Sweezey), Agent III ","","Master Jane","","GR/RO",Filly,"Master Jane","Candy Ride (ARG)","Queenie's Song","","","","","R.N.A. (235,000)",---
5,1157,"Lane's End, Agent ","","Press Box","","B",Colt,"Press Box","City of Light","Queen Mum","","","","","Out",0
5,1158,"Nursery Place, Agent ","","Mongolian G G","","GR/RO",Colt,"Mongolian G G","Arrogate","Quintile","","","","","Juan Garduno",20000
5,1159,"Denali Stud, Agent for WinStar Farm Bred & Raised ","","Soca","","GR/RO",Filly,"Soca","Speightstown","Rattataptap","","","","","Eclipse Thoroughbred Partners",100000
5,1160,"Hill 'n' Dale Sales Agency, Agent ","","Real Queen","","B",Filly,"Real Queen","Omaha Beach","Reach The Stars (IRE)","","","","","R.N.A. (70,000)",---
5,1161,"Eaton Sales, Agent ","","Foxy Zorra","","GR/RO",Filly,"Foxy Zorra","Liam's Map","Refining","","","","","Horseology",40000
5,1162,"Elm Tree Farm LLC (Mr. and Mrs. Jody Huckabay), Agent for Stonestreet Bred & Raised","","Above All Else","","GR/RO",Filly,"Above All Else","Hard Spun","Revel in the Win","","","","","Harris Farms / Todd Fischer",40000
5,1163,"Columbiana Farm LLC, Agent ","","Hedge the Risk","","B",Colt,"Hedge the Risk","Constitution","Revered","","","","","Mike Ryan, Agent",290000
5,1164,"Denali Stud, Agent for WinStar Farm Bred & Raised ","","Thunderstrike","","B",Filly,"Thunderstrike","Bolt d'Oro","R Holiday Mood","","","","","Mike Waters",230000
5,1165,"Stonehaven Steadings ","","Not a Dime Back","","B",Colt,"Not a Dime Back","Audible","Rhythm of Grace","","","","","Daniel McGreevy",95000
5,1166,"Baccari Bloodstock, Agent XVII ","","Gimme the Candy","","B",Colt,"Gimme the Candy","Twirling Candy","Richie'slilwildcat","","","","","R.N.A. (85,000)",---
5,1167,"Lane's End, Agent ","","Speedreader","","CH",Colt,"Speedreader","Audible","Ridingwiththedevil","","","","","Lynnhaven Racing",675000
5,1168,"Gainesway, Agent XLIX ","","Varvatos","","B",Colt,"Varvatos","Medaglia d'Oro","River Maid","","","","","Belladonna Racing V/Cherie DeVaux, Agt.",385000
5,1169,"Lane's End, Agent ","","Spun to Gold","","B",Colt,"Spun to Gold","Justify","Rumplestiltskin (IRE)","","","","","Margaret O'Toole",65000
5,1170,"Machmer Hall Sales, Agent XXX ","","Swept","","DB/BR",Colt,"Swept","Laoban","Saichi Sweepin","","","","","Lynch Stables NY",6000
5,1171,"Legacy Bloodstock, Agent for Springhill Thoroughbred Farm ","","Tokyo Tower","","DB/BR",Colt,"Tokyo Tower","Yoshida (JPN)","Santacafe","","","","","R.N.A. (32,000)",---
5,1172,"Legacy Bloodstock, Agent for WinStar Farm Bred & Raised ","","Rita's Revenge","","B",Filly,"Rita's Revenge","Always Dreaming","Saritta","","","","","R.N.A. (45,000)",---
5,1173,"Penn Sales ","","Shoresy","","B",Filly,"Shoresy","Flatter","Sasini (GB)","","","","","R.N.A. (70,000)",---
5,1174,"Bluewater Sales LLC, Agent II ","","Cap Classique","","CH",Filly,"Cap Classique","Vino Rosso","Sca Doodle","","","","","Out",0
5,1175,"Greenfield Farms, Agent for Sierra Farm ","","Bold Force","","B",Colt,"Bold Force","Hard Spun","Scattered Rain","","","","","Paul Braverman",30000
5,1176,"Taylor Made Sales Agency, Agent XXVIII ","","Music Melody","","CH",Filly,"Music Melody","Mendelssohn","Seam","","","","","Martin Schwartz",80000
5,1177,"Denali Stud, Agent XLIV ","","El Magnifico","","B",Colt,"El Magnifico","Street Sense","Secret Jewel","","","","","Benjamin Gase",250000
5,1178,"Nursery Place, Agent ","","Mitole's Lady","","B",Filly,"Mitole's Lady","Mitole","Secret Union","","","","","Big Oak Farm",10000
5,1179,"Eaton Sales, Agent ","","Halverson","","CH",Colt,"Halverson","Audible","Sensational Charge","","","","","R.N.A. (90,000)",---
5,1180,"Pope McLean (Crestwood Farm), Agent V ","","Just the Oaks","","B",Filly,"Just the Oaks","Justify","Sensible Gal","","","","","Chapman and Tsujimoto",22000
5,1181,"Eaton Sales, Agent for Stonestreet Bred & Raised ","","Military Artist","","CH",Colt,"Military Artist","Munnings","Separate Forest","","","","","Durcan Bloodstock / Longways",150000
5,1182,"Lane's End, Agent ","","Rogue Raider","","DB/BR",Colt,"Rogue Raider","More Than Ready","Shadow Play","","","","","Tally Ho Stud",150000
5,1183,"Lane's End, Agent ","","Tilt a Whirl","","DB/BR",Colt,"Tilt a Whirl","Twirling Candy","Shapely","","","","","Julie Davies, Agent",195000
5,1184,"Taylor Made Sales Agency, Agent XX ","","Honky Tonk Highway","","B",Colt,"Honky Tonk Highway","City of Light","Shared Humor","","","","","J. Stevens Bloodstock, Agent for Clarmont Racing",180000
5,1185,"Taylor Made Sales Agency, Agent CXXV ","","Big Bola","","CH",Colt,"Big Bola","West Coast","Sharp Act","","","","","Out",0
5,1186,"Hill 'n' Dale Sales Agency, Agent ","","Tiger's Beast","","B",Colt,"Tiger's Beast","Army Mule","She Beast","","","","","Alex and JoAnn Lieblong",75000
5,1187,"Denali Stud, Agent VIII ","","Arijana's Pearl","","CH",Filly,"Arijana's Pearl","Curlin","Sherini","","","","","R.N.A. (140,000)",---
5,1188,"Threave Main Stud LLC, Agent ","","Laurent","","DB/BR",Filly,"Laurent","Practical Joke","She Rocks the Look","","","","","Exline-Border Racing LLC",185000
5,1189,"Gainesway, Agent X ","","Golden Plate","","GR/RO",Colt,"Golden Plate","Tapit","She's Delightful","","","","","Kenneth McPeek, Agent",350000
5,1190,"Rosilyn Polan (Sunday Morning Farm) ","","Rock'n a Halo","","DB/BR",Colt,"Rock'n a Halo","Catholic Boy","She Will Rock","","","","","Lauren Carlisle, Agent",100000
5,1191,"Eaton Sales, Agent ","","Majestic Winner","","DB/BR",Filly,"Majestic Winner","Street Sense","Shimmer","","","","","Out",0
5,1192,"Eaton Sales, Agent ","","Golden Cougar","","DB/BR",Filly,"Golden Cougar","Bolt d'Oro","Shop for Gold","","","","","Dennis O'Neill",100000
5,1193,"Hunter Valley Farm, Agent ","","Mac to Moore","","DB/BR",Filly,"Mac to Moore","Audible","Shot Gun Pennie","","","","","G  S Inversiones Hipicas LLC & Elena Racing Stable",210000
5,1194,"Taylor Made Sales Agency, Agent for Town & Country Horse Farms, LLC","","Six Pack Mumbles","","B",Colt,"Six Pack Mumbles","Mendelssohn","Silimiss (GB)","","","","","HR Bloodstock",80000
5,1195,"Columbiana Farm LLC, Agent ","","Spurt Bit","","GR/RO",Colt,"Spurt Bit","Tiznow","Silver Lullaby","","","","","K.O.I.D. ",80000
5,1196,"Timber Town (Mr. & Mrs. T. Wayne Sweezey), Agent I ","","Tapit's Starlet","","CH",Filly,"Tapit's Starlet","Tapit","Silvery Starlet","","","","","Out",0
5,1197,"Bluewater Sales LLC, Agent III ","","Lock It Up","","DB/BR",Filly,"Lock It Up","Liam's Map","Sinister Tale","","","","","Out",0
5,1198,"Gainesway, Agent for Stonestreet Bred & Raised ","","Martingale","","B",Filly,"Martingale","Curlin","Si Si Tequila","","","","","Mike Ryan, Agent",575000
5,1199,"Hunter Valley Farm, Agent ","","Our Prayer","","DB/BR",Filly,"Our Prayer","Catholic Boy","Sisterhood","","","","","Eric Antonio Delvalle",110000
5,1200,"Upson Downs Farm, Agent IV ","","Duration","","B",Colt,"Duration","Mitole","Smile More","","","","","Klaravich Stable",300000
5,1201,"Lane's End, Agent ","","Notorious","","B",Colt,"Notorious","Practical Joke","Snap Cat","","","","","R.N.A. (80,000)",---
5,1202,"Lane's End, Agent ","","East From West","","DB/BR",Colt,"East From West","West Coast","Sola Gratia","","","","","Byerly Turk Stable",30000
5,1203,"Hunter Valley Farm, Agent ","","Speightsoulcomet","","B",Filly,"Speightsoulcomet","Speightstown","Soul of Comete","","","","","R.N.A. (275,000)",---
5,1204,"Pope McLean (Crestwood Farm), Agent for Eric Antonio Delvalle","","Kant Resist It","","CH   ",Filly,"Kant Resist It","Kantharos","Sounds Delicious","","","","","John Ballantyne/NBS Stable",180000
5,1205,"Machmer Hall Sales, Agent I ","","Night Mover","","B",Colt,"Night Mover","Midnight Lute","Sovereign Crisis","","","","","Lynnhaven Racing",180000
5,1206,"Eaton Sales, Agent ","","Gum Island","","B",Colt,"Gum Island","Good Magic","Stage Stop","","","","","Out",0
5,1207,"Hill 'n' Dale Sales Agency, Agent ","","Just F Y I","","B",Filly,"Just F Y I","Justify","Star Act","","","","","Out",0
5,1208,"Hill 'n' Dale Sales Agency, Agent ","","Hollywood Gossip","","B",Filly,"Hollywood Gossip","Uncle Mo","Starseeker","","","","","Donato Lanni, Agent",250000
5,1209,"Hartwell Farm, Agent IV ","","Cavalieri","","DB/BR",Filly,"Cavalieri","Nyquist","Stiffed","","","","","Red Wings ",170000
5,1210,"Elm Tree Farm LLC (Mr. and Mrs. Jody Huckabay), Agent X ","","Sandi's Satire","","B",Filly,"Sandi's Satire","Practical Joke","Stormandaprayer","","","","","Tom McCrocklin, Agent",50000
5,1211,"Denali Stud, Agent for Stonestreet Bred & Raised ","","Stormin Marti","","DB/BR",Filly,"Stormin Marti","City of Light","Stormin Maggy","","","","","Carlo Vaccarezza",130000
5,1212,"Baccari Bloodstock, Agent II ","","Crafted","","B",Colt,"Crafted","Vino Rosso","Storm Raven","","","","","Winchell Thoroughbreds ",375000
5,1213,"Hunter Valley Farm, Agent ","","B Fifty Two","","DB/BR",Colt,"B Fifty Two","Flatter","Stormy B","","","","","R.N.A. (105,000)",---
5,1214,"Pope McLean (Crestwood Farm), Agent for Kendall E. Hansen, M.D. Racing, LLC","","Painted Sunday","","B",Colt,"Painted Sunday","Into Mischief","Stormy Sunday","","","","","Hoby Kight, Agent",90000
5,1215,"Taylor Made Sales Agency, Agent for WinStar Farm Bred & Raised ","","Street Mentor","","DB/BR",Colt,"Street Mentor","Medaglia d'Oro","Street Girl","","","","","Out",0
5,1216,"Eaton Sales, Agent ","","Spinning Heart","","B",Colt,"Spinning Heart","Hard Spun","Streetwithnoname","","","","","R.N.A. (50,000)",---
5,1217,"Taylor Made Sales Agency, Agent XXVIII ","","Rhapsody","","DB/BR",Filly,"Rhapsody","Goldencents","Strum","","","","","X-Men Racing",95000
5,1218,"Baccari Bloodstock, Agent XI ","","Expert Testimony","","DB/BR",Colt,"Expert Testimony","Uncle Mo","Sue's Fortune","","","","","Mike Ryan, Agent",300000
5,1219,"Hill 'n' Dale Sales Agency, Agent ","","Edmonton","","CH   ",Filly,"Edmonton","Munnings","Sugar Jones","","","","","Solis/Litt",300000
5,1220,"Lane's End, Agent ","","Pelican Island","","B",Colt,"Pelican Island","Uncle Mo","Summer Applause","","","","","Powerstown Stud",165000
5,1221,"Clearsky Farms, Agent I ","","Donegal Dreamer","","B",Colt,"Donegal Dreamer","Twirling Candy","Sunset Starlet","","","","","Donegal Racing by Jerry Crawford",120000
5,1222,"Penn Sales ","","Divine Empire","","B    ",Colt,"Divine Empire","Classic Empire","Super Divine","","","","","Lynnhaven Racing",150000
5,1223,"Penn Sales ","","Captive Heart","","CH",Filly,"Captive Heart","Malibu Moon","Sweet Avery","","","","","Tommy Town Thoroughbreds",140000
5,1224,"Baccari Bloodstock, Agent IX ","","Umeboshi","","B",Filly,"Umeboshi","Justify","Sweetgrass","","","","","Rodolphe Brisset, Agent for Storyteller Racing",160000
5,1225,"Hill 'n' Dale Sales Agency, Agent ","","Kid Cairo","","DB/BR",Colt,"Kid Cairo","Cairo Prince","Sweet Lady","","","","","Joe Hardoon, Agt. for Ironhorse Racing Stable, LLC",50000
5,1226,"Lane's End, Agent ","","Resurrected","","B",Colt,"Resurrected","Into Mischief","Sweet Lulu","","","","","Chad Schumer, Agent",400000
5,1227,"Lane's End, Agent ","","Patisserie","","B",Colt,"Patisserie","City of Light","Sweet Success","","","","","D.J. Stable, LLC",85000
5,1228,"Dixiana Farms LLC ","","Sudden Switch","","DB/BR",Filly,"Sudden Switch","Munnings","Switched Up","","","","","Wise Racing LLC",210000
5,1229,"Threave Main Stud LLC, Agent ","","Perfect Boy","","B",Colt,"Perfect Boy","Upstart","Taaffeite","","","","","Out",0
5,1230,"Lane's End, Agent ","","Sweetalkingbourbon","","DB/BR",Colt,"Sweetalkingbourbon","Twirling Candy","Talkin and Singing","","","","","Andrew Soho",105000
5,1231,"Taylor Made Sales Agency, Agent XLVIII ","","World of Trouble --- Talullah Lula","","DB/BR",Colt,"","World of Trouble","Talullah Lula","","","","","K.O.I.D. ",75000
5,1232,"Elm Tree Farm LLC (Mr. and Mrs. Jody Huckabay), Agent for Stonestreet Bred & Raised","","Exploration","","CH",Colt,"Exploration","Curlin","Tangere","","","","","BSW/Crow Colts Group/Spendthrift/Gandharvi",900000
5,1233,"Lane's End, Agent ","","Do Tap","","B",Colt,"Do Tap","Twirling Candy","Taparelli","","","","","D K W Racing",65000
5,1234,"Claiborne Farm, Agent ","","Rustiluv","","CH",Filly,"Rustiluv","Curlin","Tarnished","","","","","First Finds",95000
5,1235,"Lane's End, Agent ","","Candy Lover","","B",Filly,"Candy Lover","Twirling Candy","Taurasi","","","","","Martin Schwartz",230000
5,1236,"Gainesway, Agent XXIV ","","Lemonesse","","CH",Filly,"Lemonesse","Gun Runner","Taxable","","","","","R.N.A. (400,000)",---
5,1237,"Taylor Made Sales Agency, Agent XXVIII ","","She's Wicked Smart","","DB/BR",Filly,"She's Wicked Smart","Runhappy","Teak Totem","","","","","Rodolphe Brisset, Agent for September Farm LLC",75000
5,1238,"Taylor Made Sales Agency, Agent CLXII ","","Romantic Lead","","B",Colt,"Romantic Lead","Union Rags","Team of Teams","","","","","Out",0
5,1239,"Gainesway, Agent XXXI ","","Swaging","","B",Colt,"Swaging","City of Light","Tejana","","","","","Four Star Sales, Agent",560000
5,1240,"Gainesway, Agent XLVIII ","","Patriot Hills","","GR/RO",Colt,"Patriot Hills","Speightstown","Temperit","","","","","Brickcity Thoroughbreds",150000
5,1241,"Hartwell Farm, Agent II ","","Deboisblanc","","B",Filly,"Deboisblanc","Munnings","Tensas Cowgirl","","","","","Barrel Pick Bloodstock",90000
5,1242,"Taylor Made Sales Agency, Agent CVII ","","Zoinks","","B",Colt,"Zoinks","Nyquist","Thats Our Princess","","","","","Out",0
5,1243,"Lane's End, Agent ","","Goats On a Tree","","B",Filly,"Goats On a Tree","Bolt d'Oro","The Rahy Angel","","","","","Caretaker Farm",75000
5,1244,"Eaton Sales, Agent ","","All Good Questions","","CH",Filly,"All Good Questions","Munnings","Thisonesforricky","","","","","R.N.A. (25,000)",---
5,1245,"Eaton Sales, Agent for Stonestreet Bred & Raised ","","Ms McWhinney","","B",Filly,"Ms McWhinney","American Pharoah","Thyme For Roses (AUS)","","","","","Cheeky Racing",70000
5,1246,"Dixiana Farms LLC ","","Tiger Mo","","DB/BR",Colt,"Tiger Mo","Uncle Mo","Tiger Ride","","","","","R.N.A. (140,000)",---
5,1247,"Dixiana Farms LLC ","","Fidget","","DB/BR",Colt,"Fidget","More Than Ready","Tinabud","","","","","Calumet Farm",85000
5,1248,"Eaton Sales, Agent ","","Tiz a Form of Art","","B",Filly,"Tiz a Form of Art","Munnings","Tiz Bailee","","","","","Out",0
5,1249,"Claiborne Farm, Agent ","","Good Magic --- Tiz News","","B",Colt,"","Good Magic","Tiz News","","","","","HR Bloodstock",75000
5,1250,"Nursery Place, Agent ","","Typhoon Fury","","DB/BR",Colt,"Typhoon Fury","Mitole","Tiz Rae Anna","","","","","Repole / Vekoma, LLC",55000
5,1251,"Lane's End, Agent ","","Executive Power","","DB/BR",Colt,"Executive Power","Constitution","Tiz So Sweet","","","","","Rusty Roberts, Agent",70000
5,1252,"Claiborne Farm, Agent ","","John the Beer Man","","CH",Colt,"John the Beer Man","More Than Ready","Trophy Wife","","","","","HR Bloodstock",160000
5,1253,"Dixiana Farms LLC ","","Ghostrider","","CH",Filly,"Ghostrider","Ghostzapper","True Elegance","","","","","Belladonna Racing V/Cherie DeVaux, Agt.",210000
5,1254,"Eaton Sales, Agent ","","Soul Catcher","","DB/BR",Colt,"Soul Catcher","Mo Town","Tuxedo Lady","","","","","Jeff Runco, Agent for David Raim",95000
5,1255,"Machmer Hall Sales, Agent for Machmer Hall ","","Factor Analysis","","CH",Colt,"Factor Analysis","Vino Rosso","Two Step Song","","","","","Mike Ryan, Agent",140000
5,1256,"Taylor Made Sales Agency, Agent CXXXVIII ","","Dance On Air","","B",Filly,"Dance On Air","Good Magic","Valentines Romance","","","","","Meridian Partners",200000
5,1257,"Machmer Hall Sales, Agent for Machmer Hall ","","Algheed","","CH",Filly,"Algheed","Flatter","Varisimo","","","","","Sicada Stable",75000
5,1258,"Claiborne Farm, Agent ","","Krik Tak","","GR/RO",Filly,"Krik Tak","Liam's Map","Vino d'Oro","","","","","Wayne Sanders & Kat Kirk",80000
5,1259,"Legacy Bloodstock, Agent XXV ","","Bourbon Life","","B",Colt,"Bourbon Life","Oscar Performance","Vita Bella","","","","","McMahon & Hill Bloodstock",42000
5,1260,"Eaton Sales, Agent ","","Adventurous Spirit","","B",Colt,"Adventurous Spirit","Ghostzapper","Volcat","","","","","Michael Wallace, Agent for St. Elias Stables",175000
5,1261,"Legacy Bloodstock, Agent XXVIII ","","Union Rags --- Voltarra","","GR/RO",Colt,"","Union Rags","Voltarra","","","","","Navas Equine",30000
5,1262,"Bedouin Bloodstock, Agent VII ","","Sonhador","","DB/BR",Filly,"Sonhador","Union Rags","Vuitton","","","","","Black Horse Farm",160000
5,1263,"Upson Downs Farm, Agent IV ","","Regulatory Risk","","B",Filly,"Regulatory Risk","Omaha Beach","Walkwithapurpose","","","","","Ridgewood Bloodstock",235000
5,1264,"Hunter Valley Farm, Agent ","","Crossfield","","B",Colt,"Crossfield","Mitole","Waltzing","","","","","Centennial Farms",450000
5,1265,"Machmer Hall Sales, Agent for Machmer Hall ","","Donegal Freedom","","B",Colt,"Donegal Freedom","Maximus Mischief","Warm Sunshine","","","","","Donegal Racing by Jerry Crawford",200000
5,1266,"Hill 'n' Dale Sales Agency, Agent ","","Valiant Knight","","B",Colt,"Valiant Knight","Uncle Mo","Whisper Louise","","","","","R.N.A. (45,000)",---
5,1267,"Denali Stud, Agent for Wachtel Stable ","","She's Wicked","","CH",Filly,"She's Wicked","Speightstown","Wicked Charm","","","","","R.N.A. (75,000)",---
5,1268,"Machmer Hall Sales, Agent XX ","","Mischievousness","","B    ",Filly,"Mischievousness","Maximus Mischief","Wild for Love","","","","","Stephen Smith for Elements Racing LLC",120000
5,1269,"Hunter Valley Farm, Agent ","","Valiant Son","","DB/BR",Colt,"Valiant Son","Army Mule","Wild Hickory","","","","","Chappell Alpine Farm LLC",125000
5,1270,"Hill 'n' Dale Sales Agency, Agent ","","Bertani","","CH   ",Colt,"Bertani","Vino Rosso","Wild N Ready","","","","","Scott & Evan Dilworth",100000
5,1271,"Gainesway, Agent XLIX ","","Glasgow","","DB/BR",Colt,"Glasgow","Uncle Mo","Wile Cat","","","","","Donato Lanni, Agt. for SF/Starlight/Madaket",535000
5,1272,"Hill 'n' Dale Sales Agency, Agent ","","Lovely Magic","","CH",Filly,"Lovely Magic","Good Magic","Win McCool","","","","","Kenneth McPeek, Agent",50000
5,1273,"Timber Town (Mr. & Mrs. T. Wayne Sweezey), Agent for Willow Oaks Stable","","Audible Silence","","B",Colt,"Audible Silence","Audible","Winning Season","","","","","Bob Grayson",35000
5,1274,"Woods Edge Farm (Peter O'Callaghan), Agent ","","Wish Man","","B",Colt,"Wish Man","Liam's Map","Wishcraft","","","","","Troy Winfrey, Agent for Richard Drake",200000
5,1275,"Taylor Made Sales Agency, Agent XX ","","Immediate","","B",Filly,"Immediate","Curlin","Without Delay","","","","","R.N.A. (150,000)",---
5,1276,"Hunter Valley Farm, Agent ","","Play It Loud","","B",Colt,"Play It Loud","Audible","W W American","","","","","Lynnhaven Racing",235000
5,1277,"Denali Stud, Agent for Stonestreet Bred & Raised ","","Overmuch","","B",Filly,"Overmuch","Curlin","Yes I'll Go","","","","","West Bloodstock, Agent for Repole Stable",250000
5,1278,"Glen Hill Farm ","","Western City","","DB/BR",Colt,"Western City","Kitten's Joy","You Go West Girl","","","","","Fergus Galvin, Agent",75000
5,1279,"Eaton Sales, Agent for Coteau Grove Farms, LLC ","","Autie","","B    ",Colt,"Autie","Audible","You Laughin","","","","","Heiligbrodt, Green, Castille",175000
5,1280,"Runnymede Farm LLC, Agent ","","Qamra Almohamadia","","CH",Filly,"Qamra Almohamadia","Malibu Moon","Zarmella (FR)","","","","","Ahmad Alabdullatif, Agent",85000
5,1281,"Gainesway, Agent X ","","Dr. Ray D.","","CH",Filly,"Dr. Ray D.","Constitution","Zia Zia Zia","","","","","HR Bloodstock",130000
5,1282,"Taylor Made Sales Agency, Agent XXXII ","","Lucchesi","","DB/BR",Colt,"Lucchesi","More Than Ready","A. A. Azula's Arch","","","","","Aint Rich",70000
5,1283,"Eaton Sales, Agent ","","Uncle Mo --- Abastada","","B",Colt,"","Uncle Mo","Abastada","","","","","FCFS",65000
5,1284,"Denali Stud, Agent XLIX ","","Hot Sticky Sweet","","B",Filly,"Hot Sticky Sweet","Audible","Afleet Honey","","","","","Out",0
5,1285,"Legacy Bloodstock, Agent V ","","Southern Slang","","CH",Colt,"Southern Slang","Kantharos","Ain't No Tellin'","","","","","Out",0
5,1286,"Lane's End, Agent ","","Sucre Cecile","","B",Filly,"Sucre Cecile","City of Light","Alexis Tangier","","","","","Ike & Dawn Thrash",120000
5,1287,"Denali Stud, Agent XLIII ","","Legalize","","CH",Colt,"Legalize","Constitution","Allez Marie","","","","","Golden Star Farm",250000
5,1288,"Hartwell Farm, Agent II ","","Victory Queen","","B",Filly,"Victory Queen","Mendelssohn","All Mettle","","","","","R.N.A. (75,000)",---
5,1289,"Gainesway, Agent XVI ","","Roussette","","B",Colt,"Roussette","Blame","Altesse","","","","","CJ Thoroughbreds & Lee Lewis",80000
5,1290,"Claiborne Farm, Agent ","","Never There","","B",Colt,"Never There","City of Light","Always Trouble","","","","","R.N.A. (70,000)",---
5,1291,"Bluewater Sales LLC, Agent V ","","Where's the Wine","","B",Filly,"Where's the Wine","Mitole","Amarone","","","","","Tommy Town Thoroughbreds",260000
5,1292,"Hill 'n' Dale Sales Agency, Agent ","","Just American","","CH",Filly,"Just American","Justify","American Cleopatra","","","","","Don't Tell My Wife Stables",130000
5,1293,"Denali Stud, Agent XLIX ","","Casper","","CH",Colt,"Casper","Ghostzapper","America's Friend","","","","","Dark Star Thoroughbreds",160000
5,1294,"Timber Town (Mr. & Mrs. T. Wayne Sweezey), Agent I ","","Bo Valentine","","B",Colt,"Bo Valentine","Into Mischief","America's Starlet","","","","","Repole / Spendthrift Farm",450000
5,1295,"Lane's End, Agent ","","Great Forty Eight","","DB/BR",Filly,"Great Forty Eight","Constitution","Angelo's Ashes","","","","","R.N.A. (45,000)",---
5,1296,"Lane's End, Agent ","","Lt. Norm","","B",Colt,"Lt. Norm","City of Light","Annadale","","","","","Miacomet Bloodstock",50000
5,1297,"Darby Dan Farm, Agent I ","","Dreamfyre","","DB/BR",Filly,"Dreamfyre","Flameaway","Appreciating","","","","","Lehigh",130000
5,1298,"Scott Mallory, Agent V ","","License to Steal","","GR/RO",Colt,"License to Steal","Speightstown","April Fifteenth","","","","","R.N.A. (35,000)",---
5,1299,"Summerfield (Francis and Barbara Vanlangendonck), Agent for Stonestreet Bred & Raised","","Ari's Magic","","B",Colt,"Ari's Magic","Good Magic","Ari the Adventurer","","","","","Exclusive Equine Investments",150000
5,1300,"Highgate Sales, Agent I ","","Logistics","","GR/RO",Filly,"Logistics","Liam's Map","Army of One","","","","","D.J. Stable, LLC",130000
5,1301,"Glen Hill Farm ","","Aspenite","","DB/BR",Colt,"Aspenite","Constitution","Aspening","","","","","Winchell Thoroughbreds ",375000
5,1302,"Gainesway, Agent XVI ","","Estuary","","B",Filly,"Estuary","Hard Spun","Assateague","","","","","Out",0
5,1303,"Hunter Valley Farm, Agent ","","Despite Win","","CH",Colt,"Despite Win","Munnings","Athehsa","","","","","Out",0
5,1304,"Eaton Sales, Agent ","","Dirbas","","DB/BR",Colt,"Dirbas","Constitution","Athens Queen","","","","","Miacomet Farm",110000
5,1305,"Taylor Made Sales Agency, Agent XLVIII ","","Far and Few","","DB/BR",Filly,"Far and Few","Omaha Beach","Atlantic's Smile","","","","","James Sims",90000
5,1306,"Pope McLean (Crestwood Farm), Agent IV ","","Argan","","B",Filly,"Argan","Nyquist","Audrey's Double","","","","","RT Racing",95000
5,1307,"Denali Stud, Agent VIII ","","Martynas' Joy","","CH",Filly,"Martynas' Joy","American Pharoah","Avena","","","","","R.N.A. (145,000)",---
5,1308,"Gainesway, Agent IX ","","Arrow Speed","","B",Colt,"Arrow Speed","Tapit","Avie's Empire","","","","","Victoria's Ranch",160000
5,1309,"Stonehaven Steadings ","","Chofas","","B",Filly,"Chofas","Hard Spun","Awesome d'Oro (IRE)","","","","","R.N.A. (120,000)",---
5,1310,"Legacy Bloodstock, Agent VII ","","King Hazelton","","CH",Colt,"King Hazelton","Flameaway","Ba Ba's Bunch","","","","","Marilyn Palazzo / Kenneth Spraggins",105000
5,1311,"Taylor Made Sales Agency, Agent CXXXII ","","Coastal Cowgirl","","CH",Filly,"Coastal Cowgirl","Connect","Babbs","","","","","R.N.A. (135,000)",---
5,1312,"Machmer Hall Sales, Agent for Machmer Hall and D & J Racing ","","Aibshur","","B",Colt,"Aibshur","Speightstown","Bag of Tricks","","","","","J B Bloodstock",70000
5,1313,"Denali Stud, Agent XXXII ","","Rose Bay","","B    ",Filly,"Rose Bay","Yoshida (JPN)","Ballade's Girl","","","","","R.N.A. (55,000)",---
5,1314,"Frankfort Park Farm, Agent ","","Symphony","","CH",Filly,"Symphony","Candy Ride (ARG)","Bansuri","","","","","Solis/Litt",135000
5,1315,"Legacy Bloodstock, Agent XXVI ","","No More Time","","DB/BR",Colt,"No More Time","Not This Time","Baroness Juliette","","","","","Hartley/De Renzo",40000
5,1316,"Claiborne Farm, Agent ","","Capo Donna","","B",Filly,"Capo Donna","Medaglia d'Oro","Bauble Queen","","","","","Oracle Bloodstock, Agent",80000
5,1317,"Machmer Hall Sales, Agent II ","","Pops Harper","","B    ",Colt,"Pops Harper","Practical Joke","Bayou Miss","","","","","R.N.A. (40,000)",---
5,1318,"Gainesway, Agent VII ","","Makia","","DB/BR",Filly,"Makia","Street Sense","Beach Diva","","","","","Cheyenne Stables LLC",200000
5,1319,"Runnymede Farm LLC, Agent ","","Sequential","","CH",Colt,"Sequential","Nyquist","Beautician","","","","","Klaravich Stable",335000
5,1320,"Hill 'n' Dale Sales Agency, Agent ","","Beauty Bolt","","B",Colt,"Beauty Bolt","Bolt d'Oro","Beautified","","","","","Ben McElroy, Agent",775000
5,1321,"Taylor Made Sales Agency, Agent for WinStar Farm Bred & Raised ","","Crazy Cami","","B",Filly,"Crazy Cami","Audible","Be Fruitful","","","","","Nice Guys Stables",210000
5,1322,"Taylor Made Sales Agency, Agent XLVI ","","Under the Overpass","","GR/RO",Colt,"Under the Overpass","Malibu Moon","Belial","","","","","Joe Hardoon, Agent",100000
5,1323,"Highgate Sales, Agent VI ","","Misty Ocean","","CH",Filly,"Misty Ocean","Catalina Cruiser","Bella's Way","","","","","Chapman and Tsujimoto",5000
